id_alerta,gid,classname,view_date,publish_month,sensor,satellite,municipality,mun_geocod,uf,lat,lon,area_ha,areauckm,dentro_area_protegida,uc,score_riesgo,Nivel_Riesgo_Amenaza,municipio_norm
36705,15639_hist,CS_GEOMETRICO,2022-10-12,2022-10-01,WFI,AMAZONIA-1,Vera,5108501,MT,-12.325240917736338,-55.104252827066006,123.99,0.0,0,,4,Moderado,VERA
47204,15710_hist,DESMATAMENTO_CR,2022-10-12,2022-10-01,WFI,AMAZONIA-1,Sao Felix do Xingu,1507300,PA,-6.949766584105916,-52.36841558145369,17.2,0.0,0,,4,Moderado,SAO FELIX DO XINGU
6283,76479_hist,DESMATAMENTO_CR,2022-10-12,2022-10-01,AWFI,CBERS-4,Arame,2100956,MA,-5.1714319524898364,-46.19031653271311,18.64,0.0,0,,4,Moderado,ARAME
43825,15753_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Autazes,1300300,AM,-3.4986569068609987,-59.19472268159922,10.02,0.0,0,,3,Moderado,AUTAZES
31440,15738_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Humaita,1301704,AM,-6.84748449928466,-62.93104464837501,7.9,0.0,0,,3,Moderado,HUMAITA
32630,76582_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Mucajai,1400308,RR,2.44895354886603,-61.29625851825843,10.2,0.0,0,,3,Moderado,MUCAJAI
36876,15743_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Governador Jorge Teixeira,1101005,RO,-10.552358930145814,-63.489581159353534,6.92,0.0,0,,3,Moderado,GOVERNADOR JORGE TEIXEIRA
32046,15717_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-9.899994873934142,-64.9428227492218,26.450000000000003,0.0,0,,5,Alto,PORTO VELHO
15671,15735_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Cotriguaçu,5103379,MT,-9.049573640335652,-58.9710054947966,6.68,0.0,0,,3,Moderado,COTRIGUACU
12777,15761_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Caroebe,1400233,RR,0.6957376240215254,-59.79134611171366,10.53,0.0,0,,4,Moderado,CAROEBE
30595,15747_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Humaita,1301704,AM,-7.220532954177248,-63.11387848377111,33.050000000000004,0.0,0,,5,Alto,HUMAITA
20861,76575_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Careiro da Varzea,1301159,AM,-3.391479926248014,-59.59589941650327,10.1,0.0,0,,3,Moderado,CAREIRO DA VARZEA
21018,15721_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-9.537682653068854,-63.99723680375335,12.47,0.0,0,,4,Moderado,PORTO VELHO
42421,76595_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Autazes,1300300,AM,-3.831154781246142,-59.23768314058092,6.29,0.0,0,,3,Moderado,AUTAZES
29852,76525_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-9.869777872712612,-64.89511303762974,8.0,0.0,0,,3,Moderado,PORTO VELHO
26480,15732_hist,CICATRIZ_DE_QUEIMADA,2022-10-13,2022-10-01,AWFI,CBERS-4,Vilhena,1100304,RO,-11.604677313919565,-60.41543764893194,74.02,0.0,0,,4,Moderado,VILHENA
2685,76545_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Cujubim,1100940,RO,-8.82402483582547,-62.47569081809495,27.18,0.0,0,,5,Alto,CUJUBIM
11689,15715_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-9.913592778840473,-64.9456501977944,14.44,0.0,0,,4,Moderado,PORTO VELHO
27363,76516_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Porto Velho,1100205,RO,-9.887706344308612,-64.82943084903408,30.6,0.0,0,,5,Alto,PORTO VELHO
25026,76535_hist,DESMATAMENTO_CR,2022-10-13,2022-10-01,AWFI,CBERS-4,Candeias do Jamari,1100809,RO,-8.710793214543553,-63.317657440790136,9.66,0.0,0,,3,Moderado,CANDEIAS DO JAMARI
33848,15810_hist,DEGRADACAO,2022-10-14,2022-10-01,AWFI,CBERS-4,Ipiranga do Norte,5104526,MT,-12.050637332901008,-56.185837363076615,272.18,0.0,0,,5,Alto,IPIRANGA DO NORTE
16908,15822_hist,CICATRIZ_DE_QUEIMADA,2022-10-14,2022-10-01,AWFI,CBERS-4,Paranatinga,5106307,MT,-13.074244189110813,-54.326359060048176,331.83,0.0,0,,4,Moderado,PARANATINGA
49071,15807_hist,CICATRIZ_DE_QUEIMADA,2022-10-14,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-7.801218755863306,-50.90098108216526,14.31,0.0,0,,2,Bajo,CUMARU DO NORTE
20391,76609_hist,DESMATAMENTO_CR,2022-10-14,2022-10-01,AWFI,CBERS-4,Guaranta do Norte,5104104,MT,-9.623919088521674,-54.82415937375334,15.17,0.0,0,,4,Moderado,GUARANTA DO NORTE
33200,15792_hist,CICATRIZ_DE_QUEIMADA,2022-10-14,2022-10-01,AWFI,CBERS-4,Nova Ubirata,5106240,MT,-12.49683771030891,-54.59846364998055,9.35,0.0,0,,1,Bajo,NOVA UBIRATA
13692,15823_hist,CICATRIZ_DE_QUEIMADA,2022-10-14,2022-10-01,AWFI,CBERS-4,Nova Ubirata,5106240,MT,-12.675314081991472,-54.486854204227726,70.63000000000001,0.0,0,,4,Moderado,NOVA UBIRATA
22167,15780_hist,CICATRIZ_DE_QUEIMADA,2022-10-14,2022-10-01,AWFI,CBERS-4,Altamira,1500602,PA,-7.823175533551526,-54.728576766779504,146.0,0.0,0,,4,Moderado,ALTAMIRA
22378,15791_hist,CICATRIZ_DE_QUEIMADA,2022-10-14,2022-10-01,AWFI,CBERS-4,Nova Ubirata,5106240,MT,-12.492420086503842,-54.58005228126834,10.33,0.0,0,,2,Bajo,NOVA UBIRATA
38363,76617_hist,DESMATAMENTO_CR,2022-10-14,2022-10-01,AWFI,CBERS-4,Altamira,1500602,PA,-9.322994841628766,-54.49763603399455,12.86,0.0,0,,4,Moderado,ALTAMIRA
13380,76619_hist,DESMATAMENTO_CR,2022-10-14,2022-10-01,AWFI,CBERS-4,Altamira,1500602,PA,-9.462837110324369,-54.56141832603435,9.53,0.0,0,,3,Moderado,ALTAMIRA
38395,15766_hist,CICATRIZ_DE_QUEIMADA,2022-10-14,2022-10-01,AWFI,CBERS-4,Feliz Natal,5103700,MT,-12.669013724612762,-54.93220998987628,59.66,0.0,0,,4,Moderado,FELIZ NATAL
31118,15765_hist,DEGRADACAO,2022-10-14,2022-10-01,AWFI,CBERS-4,Paranaita,5106299,MT,-9.816375835914226,-56.37505891378007,16.470000000000002,0.0,0,,3,Moderado,PARANAITA
8018,15815_hist,CICATRIZ_DE_QUEIMADA,2022-10-14,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-7.795303194240911,-50.87078457293046,41.620000000000005,0.0,0,,3,Moderado,CUMARU DO NORTE
19402,15790_hist,CICATRIZ_DE_QUEIMADA,2022-10-14,2022-10-01,AWFI,CBERS-4,Nova Ubirata,5106240,MT,-12.490345114302489,-54.59044311259573,63.88,0.0,0,,4,Moderado,NOVA UBIRATA
35292,15821_hist,DESMATAMENTO_CR,2022-10-16,2022-10-01,WFI,CBERS-4A,Aripuana,5101407,MT,-10.534382555342468,-59.42848084355728,110.76,0.0,0,,6,Crítico,ARIPUANA
41416,76665_hist,DESMATAMENTO_CR,2022-10-16,2022-10-01,AWFI,CBERS-4,Autazes,1300300,AM,-4.1996339765374,-59.98444021507108,19.41,0.0,0,,5,Alto,AUTAZES
40274,76672_hist,DESMATAMENTO_CR,2022-10-16,2022-10-01,WFI,CBERS-4A,Aripuana,5101407,MT,-10.540180492730231,-59.41537553081251,6.460000000000001,0.0,0,,3,Moderado,ARIPUANA
7996,15871_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-8.281595566011875,-50.98326639752854,174.75,0.0,0,,4,Moderado,CUMARU DO NORTE
31416,16124_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.657596062829477,-64.94001134942933,15.69,0.0,0,,2,Bajo,PORTO VELHO
35952,76719_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Vila Rica,5108600,MT,-9.903470958711877,-52.20444423098611,15.05,0.0,0,,4,Moderado,VILA RICA
6427,16004_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Marcelandia,5105580,MT,-10.654838414584082,-54.03949502527947,157.35,0.0,0,,4,Moderado,MARCELANDIA
37418,15996_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-8.303056445784447,-50.83372117244343,0.21,0.0,0,,1,Bajo,CUMARU DO NORTE
20504,16137_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Machadinho D'oeste,1100130,RO,-9.009929727025176,-61.63906393922207,17.47,0.0,0,,4,Moderado,MACHADINHO D'OESTE
21511,15908_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Sao Felix do Xingu,1507300,PA,-9.24300218010864,-51.4948030738928,37.02,0.0,0,,3,Moderado,SAO FELIX DO XINGU
36901,76701_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Confresa,5103353,MT,-10.419757442483922,-52.20653091117184,19.13,0.0,0,,2,Bajo,CONFRESA
29558,15899_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Santa Terezinha,5107776,MT,-9.947224252508086,-50.496755430014254,54.620000000000005,0.0,0,,6,Crítico,SANTA TEREZINHA
3226,77078_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Machadinho D'oeste,1100130,RO,-9.466534647001358,-62.325647189584615,6.510000000000001,0.0,0,,3,Moderado,MACHADINHO D'OESTE
6369,15940_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Prainha,1506005,PA,-1.2007967477045345,-53.62803718326767,10.29,0.0,0,,4,Moderado,PRAINHA
31706,16029_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Gaucha do Norte,5103858,MT,-13.212058653935966,-53.70671532680259,7.28,0.0,0,,1,Bajo,GAUCHA DO NORTE
3505,15841_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Sao Felix do Araguaia,5107859,MT,-11.699244263750211,-52.52638114149588,5.38,0.0,0,,1,Bajo,SAO FELIX DO ARAGUAIA
8649,77045_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Humaita,1301704,AM,-7.590741191728388,-63.30499793160659,15.4,0.0,0,,4,Moderado,HUMAITA
18500,76941_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Nova Mamore,1100338,RO,-10.712177868891338,-64.13093306925074,9.24,0.0,0,,3,Moderado,NOVA MAMORE
47133,15949_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Querencia,5107065,MT,-12.464301618642578,-52.93276830605453,165.69,0.0,0,,4,Moderado,QUERENCIA
26837,15918_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-9.156177878252,-51.38782218188912,52.46,0.0,0,,6,Crítico,CUMARU DO NORTE
37474,15973_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Juara,5105101,MT,-10.799523052865798,-57.352713089018245,55.52,0.0,0,,4,Moderado,JUARA
31780,16008_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Marcelandia,5105580,MT,-10.753350285543736,-54.01933510457377,68.47,0.0,0,,4,Moderado,MARCELANDIA
49652,15865_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Sao Felix do Araguaia,5107859,MT,-11.550941618467885,-51.83741095171933,10.25,0.0,0,,1,Bajo,SAO FELIX DO ARAGUAIA
29168,15956_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Apui,1300144,AM,-7.10627970381221,-59.820834224361725,25.73,0.0,0,,5,Alto,APUI
26753,15952_hist,DEGRADACAO,2022-10-17,2022-10-01,AWFI,CBERS-4,Claudia,5103056,MT,-11.671827531155031,-54.96764513733438,55.43,0.0,0,,5,Alto,CLAUDIA
3261,16131_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,CBERS-4A,Colniza,5103254,MT,-8.886604169096483,-61.41833532589242,71.55,0.0,0,,4,Moderado,COLNIZA
46712,16023_hist,CS_GEOMETRICO,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Marcelandia,5105580,MT,-10.908406810106046,-53.62741217465548,94.93,0.0,0,,4,Moderado,MARCELANDIA
31284,16021_hist,CS_GEOMETRICO,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Marcelandia,5105580,MT,-10.850809927218606,-53.6509766384198,169.68,0.0,0,,4,Moderado,MARCELANDIA
25151,15882_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-8.240828029188568,-50.919251999121,19.21,0.0,0,,2,Bajo,CUMARU DO NORTE
49734,15954_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Querencia,5107065,MT,-12.18248377293366,-52.96932467471135,551.2800000000001,0.0,0,,4,Moderado,QUERENCIA
3685,16036_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.809378876486214,-64.0975600442566,9.44,0.0,0,,3,Moderado,PORTO VELHO
31717,16030_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Labrea,1302405,AM,-9.346690883304882,-65.75794040700984,11.49,0.0,0,,4,Moderado,LABREA
27823,77008_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Nova Mamore,1100338,RO,-10.127974063469807,-64.84958423152784,7.39,0.0,0,,3,Moderado,NOVA MAMORE
30411,76869_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Apui,1300144,AM,-6.961184972495311,-59.4420218353106,12.82,0.0,0,,4,Moderado,APUI
47135,15932_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Novo Repartimento,1505064,PA,-5.163797946708224,-50.76412445893466,16.42,0.0,0,,4,Moderado,NOVO REPARTIMENTO
9423,16014_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Marcelandia,5105580,MT,-10.669367729245623,-54.13560297702036,72.17,0.0,0,,4,Moderado,MARCELANDIA
37906,15919_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-9.171401547748957,-51.42973948050262,24.64,0.0,0,,5,Alto,CUMARU DO NORTE
31341,16058_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.903665911636342,-64.94374831779767,24.41,0.0,0,,5,Alto,PORTO VELHO
48172,15968_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Juara,5105101,MT,-10.916345623555014,-57.82498910900456,6.660000000000001,0.0,0,,1,Bajo,JUARA
41191,15895_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Sao Felix do Xingu,1507300,PA,-9.544778132433851,-51.40746213237704,191.92,0.0,0,,4,Moderado,SAO FELIX DO XINGU
23548,16001_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Juina,5105150,MT,-11.516150620125057,-58.50908181782467,25.25,0.0,0,,5,Alto,JUINA
42897,16111_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Alto Paraiso,1100403,RO,-9.98351131555752,-63.665002595341385,12.17,0.0,0,,4,Moderado,ALTO PARAISO
25093,16125_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.60286714863096,-65.01186275614445,468.9,0.0,0,,4,Moderado,PORTO VELHO
43550,15875_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-7.951779223018644,-50.99409128026257,19.42,0.0,0,,3,Moderado,CUMARU DO NORTE
41338,15836_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Marcelandia,5105580,MT,-10.608268595543857,-54.25398885964571,163.06,0.0,0,,4,Moderado,MARCELANDIA
5852,16077_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Canutama,1300904,AM,-8.646816704374453,-64.20932434929645,16.89,0.0,0,,4,Moderado,CANUTAMA
3411,16047_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.60525578825086,-65.15929412373725,265.92,0.0,0,,4,Moderado,PORTO VELHO
39972,15986_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Tapurah,5108006,MT,-12.765376310214386,-56.64942969534759,26.39,0.0,0,,5,Alto,TAPURAH
27563,15998_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Marcelandia,5105580,MT,-10.70188822105288,-54.17236657351588,68.57,0.0,0,,4,Moderado,MARCELANDIA
37905,16098_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Cacaulandia,1100601,RO,-10.322593523868465,-63.141180415021736,42.16,0.0,0,,5,Alto,CACAULANDIA
24245,15891_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Sao Felix do Xingu,1507300,PA,-9.609758708350038,-51.40278121845069,294.44,0.0,0,,4,Moderado,SAO FELIX DO XINGU
31354,16005_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Nova Ubirata,5106240,MT,-12.187345968171453,-53.936776667265256,535.41,0.0,0,,4,Moderado,NOVA UBIRATA
12489,15916_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Santana do Araguaia,1506708,PA,-9.148050908317634,-50.84103536675682,9.02,0.0,0,,3,Moderado,SANTANA DO ARAGUAIA
47721,15927_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Sao Felix do Xingu,1507300,PA,-7.169794341980393,-52.53068208076469,26.83,0.0,0,,3,Moderado,SAO FELIX DO XINGU
47745,16139_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Novo Aripuana,1303304,AM,-8.183649728404138,-61.406082054845314,6.909999999999999,0.0,0,,3,Moderado,NOVO ARIPUANA
15058,16057_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.76347948382509,-64.98702540427911,18.8,0.0,0,,4,Moderado,PORTO VELHO
44398,15842_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Querencia,5107065,MT,-11.700933189103552,-52.53227064262799,263.24,0.0,0,,4,Moderado,QUERENCIA
36696,76887_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Aripuana,5101407,MT,-10.122217496034812,-59.21660128488861,22.06,0.0,0,,5,Alto,ARIPUANA
36697,16088_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.624437007860111,-64.95460909564666,7.199999999999999,0.0,0,,1,Bajo,PORTO VELHO
23442,76800_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-9.01133345838654,-51.45949723743316,19.42,0.0,0,,5,Alto,CUMARU DO NORTE
31018,76730_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Vila Rica,5108600,MT,-9.77397200047134,-52.145442379519146,12.9,0.0,0,,4,Moderado,VILA RICA
41432,15868_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-7.897266992751276,-50.89433258757207,9.26,0.0,0,,1,Bajo,CUMARU DO NORTE
21984,76789_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Vila Rica,5108600,MT,-9.797747432897763,-50.87869088834135,10.54,0.0,0,,4,Moderado,VILA RICA
48429,15934_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Novo Repartimento,1505064,PA,-5.154922998663377,-50.83565419273778,13.82,0.0,0,,4,Moderado,NOVO REPARTIMENTO
49391,15887_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-9.45763894672354,-51.34215042315065,475.8200000000001,0.0,0,,4,Moderado,CUMARU DO NORTE
6030,76853_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Apui,1300144,AM,-7.431323507834003,-59.9072752425663,7.27,0.0,0,,3,Moderado,APUI
49394,76932_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Labrea,1302405,AM,-9.371755832355134,-65.88413554327823,113.39,0.0,0,,6,Crítico,LABREA
46365,16034_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.82979104822026,-64.07897600743924,20.27,0.0,0,,5,Alto,PORTO VELHO
12045,76698_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Sao Jose do Xingu,5107354,MT,-10.423378778706368,-52.19610471827084,7.93,0.0,0,,1,Bajo,SAO JOSE DO XINGU
17386,15948_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Querencia,5107065,MT,-12.453260558604134,-52.8671613918924,811.0300000000001,0.0,0,,4,Moderado,QUERENCIA
47942,16107_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.691169294485652,-64.95562404116197,13.489999999999998,0.0,0,,2,Bajo,PORTO VELHO
24276,77020_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Canutama,1300904,AM,-8.690311467088675,-64.18732244677025,9.85,0.0,0,,3,Moderado,CANUTAMA
48196,16109_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,CBERS-4A,Porto Velho,1100205,RO,-9.708082100195028,-64.96905243333134,50.03,0.0,0,,4,Moderado,PORTO VELHO
36406,15838_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Sao Felix do Araguaia,5107859,MT,-11.575761534362988,-52.56928971161127,165.43,0.0,0,,6,Crítico,SAO FELIX DO ARAGUAIA
5396,15872_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-7.830521943262465,-50.97533434011837,45.69,0.0,0,,3,Moderado,CUMARU DO NORTE
43800,16070_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Canutama,1300904,AM,-8.896982157057863,-64.15974474095218,7.59,0.0,0,,3,Moderado,CANUTAMA
32243,15944_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Porto de Moz,1505908,PA,-1.9389437632130588,-52.08125906891414,21.01,0.0,0,,5,Alto,PORTO DE MOZ
38048,15878_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-9.442801310587916,-51.2950314231374,444.82,0.0,0,,4,Moderado,CUMARU DO NORTE
9703,76822_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Porto de Moz,1505908,PA,-1.648384069447925,-52.04999569283107,8.82,0.0,0,,3,Moderado,PORTO DE MOZ
48702,16019_hist,DEGRADACAO,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Marcelandia,5105580,MT,-10.687123496859655,-54.28356161486707,133.42000000000002,0.0,0,,5,Alto,MARCELANDIA
27194,16112_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Alto Paraiso,1100403,RO,-9.977154256267667,-63.6695475620965,9.0,0.0,0,,3,Moderado,ALTO PARAISO
22086,15884_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-8.246590034700453,-50.85474245250016,45.59,0.0,0,,3,Moderado,CUMARU DO NORTE
23863,15880_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Cumaru do Norte,1502764,PA,-8.250741665054624,-50.99841780350948,6.370000000000001,0.0,0,,1,Bajo,CUMARU DO NORTE
39820,76883_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Terra Nova do Norte,5108055,MT,-10.47987649084215,-54.670666318833206,7.439999999999999,0.0,0,,3,Moderado,TERRA NOVA DO NORTE
41107,16027_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,WFI,AMAZONIA-1,Gaucha do Norte,5103858,MT,-13.204599535346029,-53.69591435678802,80.47999999999999,0.0,0,,4,Moderado,GAUCHA DO NORTE
12798,15935_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Novo Repartimento,1505064,PA,-4.315686083168319,-50.78376743367938,14.48,0.0,0,,4,Moderado,NOVO REPARTIMENTO
42695,15897_hist,CICATRIZ_DE_QUEIMADA,2022-10-17,2022-10-01,AWFI,CBERS-4,Santana do Araguaia,1506708,PA,-9.189365940001366,-50.84050596584118,78.12,0.0,0,,4,Moderado,SANTANA DO ARAGUAIA
35177,15847_hist,DEGRADACAO,2022-10-17,2022-10-01,AWFI,CBERS-4,Sao Felix do Xingu,1507300,PA,-9.603926745798692,-51.969547120646894,9.33,0.0,0,,2,Bajo,SAO FELIX DO XINGU
31852,16078_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,WFI,CBERS-4A,Candeias do Jamari,1100809,RO,-9.071162111551889,-63.55678013602368,12.69,0.0,0,,4,Moderado,CANDEIAS DO JAMARI
42984,76817_hist,DESMATAMENTO_CR,2022-10-17,2022-10-01,AWFI,CBERS-4,Ulianopolis,1508126,PA,-3.638039615634125,-47.52576878763635,18.68,0.0,0,,4,Moderado,ULIANOPOLIS
