semana,municipio_norm,uf,num_alertas,area_ha_total,score_riesgo_promedio,num_incendios,frp_total,frp_promedio,precipitacion_promedio,dias_sin_lluvia_promedio,riesgo_fuego_promedio
2023-10-16,MARABA,PA,1,13.69,4.0,17.0,745.0,43.8235294117647,0.02764705882352941,3.2941176470588234,0.7517647058823529
2023-10-16,MARCELANDIA,MT,1,31.49,5.0,34.0,2669.9,78.5264705882353,3.0552941176470587,4.735294117647059,0.3826470588235294
2023-10-16,MATUPA,MT,1,233.38,5.0,8.0,281.1,35.1375,0.39125,4.125,0.73125
2023-10-16,MAZAGAO,AP,1,23.25,3.0,67.0,2949.8,44.026865671641794,0.8386567164179104,9.12962962962963,0.7935820895522389
2023-10-16,MEDICILANDIA,PA,1,12.26,4.0,22.0,1822.8,82.85454545454546,5.082272727272727,7.0,0.2413636363636364
2023-10-16,MOJU,PA,2,59.97,3.5,59.0,1826.1,30.950847457627116,6.59457627118644,2.542372881355932,0.41983050847457626
2023-10-16,MONTE ALEGRE,PA,2,21.72,3.5,31.0,1396.5,45.04838709677419,4.26516129032258,10.96774193548387,0.5851612903225807
2023-10-16,NOVA BANDEIRANTES,MT,6,676.41,4.333333333333333,0.0,0.0,0.0,,,
2023-10-16,NOVA ESPERANCA DO PIRIA,PA,10,1503.95,4.1,0.0,0.0,0.0,,,
2023-10-16,NOVA LACERDA,MT,1,7.27,3.0,0.0,0.0,0.0,,,
2023-10-16,NOVA MAMORE,RO,1,7.12,3.0,7.0,96.6,13.799999999999999,3.317142857142857,0.8571428571428571,0.02
2023-10-16,NOVA MARINGA,MT,7,1207.25,3.142857142857143,9.0,288.1,32.01111111111111,0.022222222222222223,3.0,0.2677777777777778
2023-10-16,NOVO ARIPUANA,AM,27,1658.63,3.2962962962962963,14.0,308.0,22.0,8.937857142857142,0.21428571428571427,0.18142857142857144
2023-10-16,NOVO PROGRESSO,PA,7,199.7,4.714285714285714,31.0,1359.3,43.84838709677419,1.3864516129032256,2.4516129032258065,0.3832258064516129
2023-10-16,NOVO REPARTIMENTO,PA,13,228.01,3.4615384615384617,47.0,1659.9,35.317021276595746,1.5680851063829788,2.6808510638297873,0.595531914893617
2023-10-16,OBIDOS,PA,10,188.8,2.5,56.0,1504.7,26.869642857142857,3.0351785714285713,3.357142857142857,0.4682142857142857
2023-10-16,OEIRAS DO PARA,PA,2,174.7,5.5,38.0,1250.0,32.89473684210526,1.0989473684210527,3.2432432432432434,0.7142105263157895
2023-10-16,ORIXIMINA,PA,3,23.58,2.3333333333333335,11.0,303.9,27.627272727272725,14.090909090909092,1.0,0.005454545454545454
2023-10-16,OURO PRETO DO OESTE,RO,1,20.03,3.0,4.0,109.30000000000001,27.325000000000003,0.0,0.0,0.14250000000000002
2023-10-16,PACAJA,PA,3,27.1,3.3333333333333335,84.0,2777.8,33.06904761904762,0.8307142857142857,1.6904761904761905,0.44833333333333336
2023-10-16,PARAGOMINAS,PA,3,75.13,3.3333333333333335,16.0,581.0,36.3125,0.0675,2.25,0.77
2023-10-16,PARANAITA,MT,1,12.91,2.0,4.0,89.9,22.475,4.2875,2.0,0.21250000000000002
2023-10-16,PARANATINGA,MT,3,289.46,4.333333333333333,0.0,0.0,0.0,,,
2023-10-16,PARINTINS,AM,6,323.39,3.3333333333333335,11.0,584.3000000000001,53.118181818181824,1.3481818181818181,2.5454545454545454,0.29
2023-10-16,PEIXOTO DE AZEVEDO,MT,3,107.8,3.3333333333333335,8.0,257.59999999999997,32.199999999999996,0.0,3.875,0.62625
2023-10-16,PIMENTA BUENO,RO,7,247.39000000000001,4.0,8.0,138.7,17.3375,0.36624999999999996,3.25,0.63625
2023-10-16,PLACAS,PA,8,100.67,3.5,37.0,2114.4,57.14594594594595,1.1845945945945946,3.5945945945945947,0.4056756756756757
2023-10-16,PLACIDO DE CASTRO,AC,1,8.83,3.0,2.0,29.5,14.75,0.79,1.5,0.075
2023-10-16,PONTES E LACERDA,MT,1,18.33,2.0,0.0,0.0,0.0,,,
2023-10-16,PORTEL,PA,5,61.940000000000005,3.6,208.0,11045.1,53.10144230769231,1.4463942307692306,5.077669902912621,0.5564903846153846
2023-10-16,PORTO DE MOZ,PA,1,9.78,1.0,65.0,2447.4,37.652307692307694,0.2773846153846154,6.676923076923077,0.7815384615384615
2023-10-16,PORTO VELHO,RO,11,151.4,2.727272727272727,32.0,1908.9,59.653125,3.3621875,0.59375,0.0534375
2023-10-16,PRAINHA,PA,4,81.36000000000001,3.0,55.0,2942.3,53.49636363636364,2.930727272727273,9.290909090909091,0.4972727272727273
2023-10-16,QUERENCIA,MT,1,17.66,3.0,21.0,2748.2,130.86666666666665,0.38761904761904764,3.3333333333333335,0.680952380952381
2023-10-16,RIO BRANCO,AC,8,132.54,4.125,34.0,858.0,25.235294117647058,10.905588235294118,0.23529411764705882,0.028235294117647056
2023-10-16,RIO MARIA,PA,1,7.140000000000001,3.0,8.0,288.4,36.05,0.0,2.25,0.90125
2023-10-16,RONDOLANDIA,MT,8,174.93,2.625,6.0,116.9,19.483333333333334,5.903333333333333,0.0,0.24333333333333332
2023-10-16,RONDON DO PARA,PA,4,52.620000000000005,3.75,28.0,1538.2,54.93571428571429,0.43142857142857144,3.107142857142857,0.45928571428571424
2023-10-16,RORAINOPOLIS,RR,1,7.049999999999999,3.0,0.0,0.0,0.0,,,
2023-10-16,RUROPOLIS,PA,6,48.84,3.0,38.0,2275.6,59.88421052631579,1.5057894736842106,1.736842105263158,0.19999999999999998
2023-10-16,SANTA CARMEM,MT,2,130.97,3.5,4.0,309.5,77.375,0.485,4.0,0.5125000000000001
2023-10-16,SANTA MARIA DAS BARREIRAS,PA,3,36.81,3.6666666666666665,32.0,1471.3,45.978125,0.0,2.8125,0.7103125
2023-10-16,SANTA TEREZINHA,MT,2,82.15,3.0,3.0,89.0,29.666666666666668,0.0,6.0,0.49000000000000005
2023-10-16,SANTANA DO ARAGUAIA,PA,4,34.25,3.0,18.0,997.6,55.422222222222224,0.0,4.611111111111111,0.6438888888888888
2023-10-16,SANTAREM,PA,38,3932.59,3.526315789473684,53.0,1113.7,21.013207547169813,0.11849056603773585,4.132075471698113,0.2896153846153846
2023-10-16,SAO FELIX DO ARAGUAIA,MT,1,158.07,6.0,9.0,764.1,84.9,0.0,2.3333333333333335,0.7433333333333333
2023-10-16,SAO FELIX DO XINGU,PA,17,350.28,3.0,59.0,1369.6,23.2135593220339,0.7366101694915255,2.983050847457627,0.47423728813559324
2023-10-16,SAO FRANCISCO DO GUAPORE,RO,2,17.5,1.0,7.0,188.0,26.857142857142858,0.0,3.857142857142857,0.6914285714285714
2023-10-16,SAO JOSE DO RIO CLARO,MT,3,481.09000000000003,2.3333333333333335,0.0,0.0,0.0,,,
2023-10-16,SAO JOSE DO XINGU,MT,4,92.55,2.5,1.0,19.5,19.5,0.0,4.0,0.91
2023-10-16,SAO LUIZ,RR,1,7.960000000000001,3.0,1.0,37.5,37.5,3.0,0.0,0.0
2023-10-16,SAO MIGUEL DO GUAPORE,RO,3,111.27,2.6666666666666665,5.0,92.8,18.56,0.6699999999999999,1.2,0.21600000000000003
2023-10-16,SAO PEDRO DA AGUA BRANCA,MA,1,8.15,3.0,1.0,20.3,20.3,0.0,4.0,0.59
2023-10-16,SAO SEBASTIAO DO UATUMA,AM,3,36.57,2.0,0.0,0.0,0.0,,,
2023-10-16,SENA MADUREIRA,AC,7,127.35,4.0,19.0,354.1,18.63684210526316,6.93157894736842,0.0,0.04421052631578948
2023-10-16,SENADOR GUIOMARD,AC,1,9.5,1.0,8.0,431.79999999999995,53.974999999999994,2.9825,0.0,0.0125
2023-10-16,SENADOR JOSE PORFIRIO,PA,1,8.02,3.0,39.0,3495.7,89.63333333333333,1.4023076923076923,3.051282051282051,0.6479487179487179
2023-10-16,SERINGUEIRAS,RO,1,16.09,2.0,1.0,9.5,9.5,0.0,3.0,0.96
2023-10-16,TABAPORA,MT,3,25.799999999999997,3.0,2.0,26.3,13.15,0.0,0.0,0.0
2023-10-16,TAILANDIA,PA,8,372.81,3.625,12.0,429.1,35.75833333333333,3.3108333333333335,2.25,0.5575
2023-10-16,TAPURAH,MT,1,15.340000000000002,4.0,2.0,35.4,17.7,0.05,0.0,0.005
2023-10-16,THEOBROMA,RO,4,47.45,3.5,2.0,25.3,12.65,1.46,0.0,0.035
2023-10-16,TOME-ACU,PA,10,458.31,2.8,21.0,1165.7,55.50952380952381,9.031428571428572,1.8095238095238095,0.32476190476190475
2023-10-16,TRAIRAO,PA,3,36.2,3.3333333333333335,25.0,1155.0,46.2,2.3584,1.44,0.0688
2023-10-16,TURILANDIA,MA,1,41.42,5.0,6.0,140.6,23.433333333333334,0.02666666666666667,31.166666666666668,0.975
2023-10-16,ULIANOPOLIS,PA,3,177.57,3.6666666666666665,4.0,107.9,26.975,0.0,6.5,1.0
2023-10-16,URUARA,PA,18,703.54,3.6666666666666665,100.0,3070.3,30.703000000000003,1.4646000000000001,5.69,0.456
2023-10-16,URUCURITUBA,AM,1,32.82,3.0,2.0,81.9,40.95,4.91,9.0,0.03
2023-10-16,VILA BELA DA SANTISSIMA TRINDADE,MT,1,6.5600000000000005,3.0,0.0,0.0,0.0,,,
2023-10-16,VILA RICA,MT,1,11.78,4.0,8.0,374.8,46.85,0.0,3.75,0.34375
2023-10-16,VILHENA,RO,2,271.81,2.5,1.0,9.8,9.8,1.85,0.0,0.03
2023-10-23,ALENQUER,PA,7,253.05,2.5714285714285716,172.0,9317.8,54.17325581395348,0.0,2.505813953488372,0.3150581395348837
2023-10-23,ALMEIRIM,PA,4,87.92,3.25,187.0,7096.9,37.951336898395716,0.0035294117647058825,3.085561497326203,0.7911764705882353
2023-10-23,ALTA FLORESTA,MT,1,13.05,4.0,0.0,0.0,0.0,,,
2023-10-23,ALTAMIRA,PA,12,157.69,2.8333333333333335,93.0,3305.6,35.54408602150538,1.2061290322580644,2.10752688172043,0.5443010752688172
2023-10-23,ALTO ALEGRE,RR,1,10.76,4.0,4.0,34.6,8.65,0.0,5.0,0.060000000000000005
2023-10-23,AMAJARI,RR,4,91.61,4.25,5.0,143.4,28.68,0.818,0.6,0.024
2023-10-23,AMARANTE DO MARANHAO,MA,2,599.07,4.0,9.0,437.9,48.65555555555555,0.03333333333333333,4.666666666666667,0.6742857142857143
2023-10-23,ANAMA,AM,1,10.83,2.0,0.0,0.0,0.0,,,
2023-10-23,ANAPU,PA,2,22.59,3.5,130.0,7650.2,58.847692307692306,0.05923076923076923,3.023076923076923,0.8224615384615385
2023-10-23,APIACAS,MT,1,459.44000000000005,5.0,6.0,146.2,24.366666666666664,17.503333333333334,0.16666666666666666,0.018333333333333333
2023-10-23,APUI,AM,1,18.88,3.0,43.0,891.9,20.74186046511628,0.9751162790697674,0.9767441860465116,0.017674418604651163
2023-10-23,ARAME,MA,4,184.74,3.25,24.0,1375.0,57.291666666666664,0.39208333333333334,2.6666666666666665,0.8300000000000001
2023-10-23,ARIPUANA,MT,1,44.43,5.0,23.0,499.3,21.708695652173912,0.2691304347826087,0.782608695652174,0.23304347826086957
2023-10-23,ASSIS BRASIL,AC,1,7.85,5.0,21.0,421.5,20.071428571428573,0.32142857142857145,2.619047619047619,0.11238095238095237
2023-10-23,AURORA DO PARA,PA,3,139.36,4.0,5.0,127.60000000000001,25.520000000000003,1.02,2.6,0.6519999999999999
2023-10-23,AUTAZES,AM,3,886.47,3.0,26.0,734.4,28.246153846153845,0.11538461538461539,2.5,0.1757692307692308
2023-10-23,AVEIRO,PA,6,291.96999999999997,3.5,50.0,2342.6,46.852,0.42579999999999996,2.04,0.34740000000000004
2023-10-23,BARREIRINHA,AM,1,70.42,4.0,9.0,194.3,21.58888888888889,0.022222222222222223,2.2222222222222223,0.035555555555555556
2023-10-23,BOA VISTA,RR,1,22.89,5.0,2.0,129.0,64.5,0.0,2.0,0.3
2023-10-23,BOA VISTA DO RAMOS,AM,1,217.16000000000005,4.0,8.0,275.7,34.4625,0.0,1.25,0.01375
2023-10-23,BOM JARDIM,MA,1,42.6,5.0,20.0,3101.5,155.075,0.038,10.7,0.9904999999999999
2023-10-23,BORBA,AM,5,740.32,2.8,20.0,1009.1,50.455,0.4655,1.5,0.1155
2023-10-23,BRASIL NOVO,PA,2,582.73,4.5,29.0,2295.2,79.14482758620689,0.0,2.310344827586207,0.6793103448275862
2023-10-23,BRASILEIA,AC,10,77.15,4.2,48.0,1097.6,22.866666666666664,0.26125000000000004,1.3958333333333333,0.15
2023-10-23,BREJO GRANDE DO ARAGUAIA,PA,1,37.82,5.0,1.0,11.3,11.3,0.0,4.0,0.4
2023-10-23,BURITIS,RO,1,13.86,4.0,0.0,0.0,0.0,,,
2023-10-23,CACHOEIRA DO PIRIA,PA,8,129.67000000000002,3.75,38.0,2029.7,53.41315789473684,0.45368421052631575,2.1578947368421053,0.5513157894736842
2023-10-23,CALCOENE,AP,1,6.77,3.0,26.0,992.1999999999999,38.161538461538456,0.0,4.9411764705882355,0.856923076923077
2023-10-23,CAPITAO POCO,PA,1,3.72,3.0,18.0,1149.6,63.86666666666666,0.011111111111111112,3.111111111111111,0.8533333333333333
2023-10-23,CARACARAI,RR,5,61.39,3.4,17.0,665.3,39.13529411764706,0.0,4.294117647058823,0.44
2023-10-23,CAREIRO,AM,14,3867.03,3.642857142857143,19.0,294.90000000000003,15.521052631578948,0.0,2.473684210526316,0.1889473684210526
2023-10-23,CAREIRO DA VARZEA,AM,3,78.38,2.3333333333333335,18.0,1451.5,80.63888888888889,0.022222222222222223,2.888888888888889,0.07666666666666667
2023-10-23,CAROEBE,RR,2,31.14,4.0,13.0,1132.2,87.0923076923077,0.0,3.3846153846153846,0.02153846153846154
2023-10-23,CENTRO NOVO DO MARANHAO,MA,1,12.9,4.0,7.0,324.6,46.371428571428574,0.0,2.4285714285714284,1.0
2023-10-23,CLAUDIA,MT,1,47.3,5.0,1.0,43.0,43.0,0.0,0.0,0.03
2023-10-23,CODAJAS,AM,2,195.2,3.5,2.0,18.9,9.45,0.0,3.0,
2023-10-23,COLNIZA,MT,5,287.58,4.4,25.0,574.4,22.976,2.5412,1.12,0.13040000000000002
2023-10-23,COMODORO,MT,2,15.72,3.0,0.0,0.0,0.0,,,
2023-10-23,CONCEICAO DO ARAGUAIA,PA,2,26.84,3.5,1.0,19.0,19.0,3.5,3.0,0.15
2023-10-23,COSTA MARQUES,RO,1,11.48,2.0,3.0,61.3,20.433333333333334,6.43,4.333333333333333,0.006666666666666667
2023-10-23,COTRIGUACU,MT,1,11.48,3.0,5.0,101.7,20.34,5.196,0.0,0.16399999999999998
2023-10-23,CURRALINHO,PA,3,60.05,3.0,10.0,251.3,25.130000000000003,0.0,4.8,0.341
2023-10-23,CURUA,PA,1,31.3,3.0,29.0,1210.6,41.744827586206895,0.0,2.413793103448276,0.26448275862068965
2023-10-23,DOM ELISEU,PA,4,55.370000000000005,3.0,7.0,251.20000000000002,35.885714285714286,0.005714285714285714,5.714285714285714,0.8014285714285715
2023-10-23,FARO,PA,1,18.82,2.0,8.0,317.1,39.6375,0.0,2.625,0.35
2023-10-23,GAUCHA DO NORTE,MT,1,103.04,4.0,0.0,0.0,0.0,,,
2023-10-23,GOIANESIA DO PARA,PA,2,21.35,3.5,30.0,1204.4,40.14666666666667,0.07966666666666668,2.466666666666667,0.7156666666666667
2023-10-23,GUAJARA-MIRIM,RO,1,7.180000000000001,3.0,12.0,1056.7,88.05833333333334,5.351666666666667,2.4166666666666665,0.21333333333333335
2023-10-23,IPIXUNA DO PARA,PA,9,634.63,3.2222222222222223,15.0,1190.3,79.35333333333332,0.8246666666666667,4.933333333333334,0.8580000000000001
2023-10-23,IRACEMA,RR,3,116.12,4.333333333333333,1.0,8.3,8.3,0.0,5.0,0.38
2023-10-23,IRANDUBA,AM,3,136.01999999999998,2.3333333333333335,0.0,0.0,0.0,,,
2023-10-23,ITACOATIARA,AM,9,440.73,2.888888888888889,25.0,1079.8,43.192,0.4472,2.4,0.11959999999999998
2023-10-23,ITAITUBA,PA,5,54.08,2.8,40.0,1580.3,39.5075,0.176,2.725,0.341
2023-10-23,JAPURA,AM,1,14.05,4.0,1.0,15.6,15.6,0.0,2.0,0.02
2023-10-23,JUARA,MT,2,103.8,5.0,7.0,102.3,14.614285714285714,12.84,0.2857142857142857,0.041428571428571426
2023-10-23,JURUTI,PA,12,968.71,2.9166666666666665,70.0,2390.3,34.14714285714286,0.0,2.6142857142857143,0.19492753623188405
2023-10-23,JUTAI,AM,1,28.410000000000004,3.0,7.0,156.8,22.400000000000002,1.5385714285714287,1.4285714285714286,0.012
2023-10-23,LABREA,AM,3,42.78,2.3333333333333335,93.0,5486.8,58.99784946236559,5.336236559139785,0.3978494623655914,0.03333333333333333
2023-10-23,MANACAPURU,AM,5,306.71999999999997,3.4,1.0,5.9,5.9,0.0,3.0,0.02
2023-10-23,MANAQUIRI,AM,2,111.15,3.5,4.0,109.3,27.325,0.235,2.5,0.06333333333333334
2023-10-23,MANAUS,AM,2,41.53,3.5,1.0,21.1,21.1,0.0,2.0,0.01
2023-10-23,MANICORE,AM,2,166.05,3.5,16.0,275.6,17.225,1.7606249999999999,2.375,0.024375
2023-10-23,MANOEL URBANO,AC,2,14.080000000000002,3.0,7.0,80.5,11.5,1.022857142857143,0.0,0.0
2023-10-23,MARABA,PA,1,8.7,3.0,29.0,534.5,18.43103448275862,0.43931034482758613,3.5172413793103448,0.7560714285714286
2023-10-23,MARAJA DO SENA,MA,2,27.32,3.0,22.0,2268.1,103.09545454545454,0.07181818181818182,9.136363636363637,0.9622727272727274
2023-10-23,MARANHAOZINHO,MA,1,112.7,4.0,6.0,310.7,51.78333333333333,0.0,3.3333333333333335,1.0
2023-10-23,MATUPA,MT,1,35.52,3.0,2.0,22.0,11.0,2.62,0.5,0.04
2023-10-23,MAUES,AM,1,225.25,4.0,17.0,338.40000000000003,19.905882352941177,1.101764705882353,2.764705882352941,0.041176470588235294
2023-10-23,MEDICILANDIA,PA,8,333.57000000000005,4.0,91.0,5673.9,62.350549450549444,0.0,2.318681318681319,0.3181318681318681
2023-10-23,MELGACO,PA,1,1526.92,7.0,14.0,403.5,28.821428571428573,0.03642857142857143,2.5,0.693076923076923
2023-10-23,MOJU,PA,3,101.31,3.6666666666666665,187.0,12714.6,67.99251336898396,0.0,3.946524064171123,0.5076470588235295
2023-10-23,MONTE ALEGRE,PA,4,63.82,3.25,71.0,2750.2,38.73521126760563,0.0,2.591549295774648,0.48718309859154935
2023-10-23,NHAMUNDA,AM,1,19.42,3.0,19.0,2161.5,113.76315789473684,0.0,2.789473684210526,0.34833333333333333
2023-10-23,NOVA ESPERANCA DO PIRIA,PA,2,200.35999999999999,4.0,9.0,217.2,24.133333333333333,0.0,3.0,0.8066666666666666
2023-10-23,NOVA IPIXUNA,PA,1,7.95,3.0,3.0,47.3,15.766666666666666,0.0,2.6666666666666665,0.5966666666666667
2023-10-23,NOVA MAMORE,RO,2,21.58,2.5,1.0,13.8,13.8,41.53,2.0,0.0
2023-10-23,NOVA OLINDA DO MARANHAO,MA,2,270.03,3.0,4.0,273.0,68.25,0.0,2.75,0.8675
2023-10-23,NOVA OLINDA DO NORTE,AM,3,856.34,3.3333333333333335,8.0,298.8,37.35,0.0,3.625,0.065
2023-10-23,NOVA UBIRATA,MT,2,118.44,4.0,1.0,15.2,15.2,3.25,2.0,0.2
2023-10-23,NOVO ARIPUANA,AM,19,3183.83,3.1578947368421053,19.0,339.3,17.857894736842105,2.374736842105263,1.7894736842105263,0.08894736842105262
2023-10-23,NOVO REPARTIMENTO,PA,1,46.66,5.0,72.0,2972.7999999999997,41.288888888888884,0.15513888888888888,3.0416666666666665,0.71
2023-10-23,ORIXIMINA,PA,1,11.52,4.0,48.0,1204.9,25.102083333333336,0.0,3.25,0.22083333333333333
2023-10-23,OURILANDIA DO NORTE,PA,1,26.38,3.0,0.0,0.0,0.0,,,
2023-10-23,PACAJA,PA,1,9.45,3.0,182.0,9702.3,53.309340659340656,0.0,4.214285714285714,0.710989010989011
2023-10-23,PARAGOMINAS,PA,2,80.67,4.0,17.0,548.6,32.27058823529412,0.011764705882352941,7.529411764705882,0.9776470588235294
2023-10-23,PARINTINS,AM,2,45.02,2.5,20.0,829.4,41.47,0.6125,2.35,0.261
2023-10-23,PEQUIZEIRO,TO,1,8.4,3.0,0.0,0.0,0.0,,,
2023-10-23,PLACAS,PA,4,71.98,3.75,62.0,1782.2,28.74516129032258,1.1006451612903225,1.6612903225806452,0.1464516129032258
2023-10-23,PORTEL,PA,17,1145.82,4.176470588235294,272.0,21287.2,78.26176470588236,0.02154411764705882,3.2904411764705883,0.7047426470588235
2023-10-23,PORTO DE MOZ,PA,1,20.5,5.0,109.0,8986.7,82.4467889908257,0.01834862385321101,2.1926605504587156,0.7909174311926604
2023-10-23,PORTO VELHO,RO,7,253.01999999999998,3.2857142857142856,32.0,1573.3999999999999,49.168749999999996,17.1525,1.0625,0.05625
2023-10-23,PRAINHA,PA,9,723.98,4.333333333333333,213.0,10298.7,48.35070422535212,0.0027699530516431927,2.15962441314554,0.48018779342723006
2023-10-23,RIO PRETO DA EVA,AM,1,12.37,2.0,5.0,115.80000000000001,23.160000000000004,0.0,3.2,0.11400000000000002
2023-10-23,RONDON DO PARA,PA,2,30.55,3.0,35.0,2308.8,65.96571428571428,0.05742857142857143,3.5142857142857142,0.44285714285714284
2023-10-23,RORAINOPOLIS,RR,1,34.050000000000004,5.0,10.0,473.8,47.38,0.0,5.5,0.10700000000000001
2023-10-23,RUROPOLIS,PA,1,7.779999999999999,3.0,50.0,2130.2000000000003,42.604000000000006,5.554600000000001,2.12,0.1286
2023-10-23,SANTA LUZIA,MA,1,10.28,4.0,52.0,3936.2,75.69615384615385,0.23326923076923078,6.384615384615385,0.9717307692307693
2023-10-23,SANTA MARIA DAS BARREIRAS,PA,1,6.460000000000001,3.0,6.0,245.70000000000002,40.95,8.996666666666666,2.6666666666666665,0.08833333333333333
2023-10-23,SANTA TEREZINHA,MT,4,71.55,2.5,7.0,140.4,20.057142857142857,0.7671428571428571,2.2857142857142856,0.12000000000000001
2023-10-23,SANTANA DO ARAGUAIA,PA,2,34.06,3.5,1.0,22.3,22.3,0.0,0.0,0.08
2023-10-23,SANTAREM,PA,33,1802.23,3.5454545454545454,115.0,2375.0,20.652173913043477,0.1088695652173913,2.017391304347826,0.45473684210526316
2023-10-23,SANTO AFONSO,MT,2,19.41,3.5,1.0,10.8,10.8,1.23,2.0,0.18
2023-10-23,SAO FELIX DO XINGU,PA,9,110.31,2.3333333333333335,39.0,1024.2,26.261538461538464,4.806923076923077,2.2564102564102564,0.3026315789473684
2023-10-23,SAO JOAO DA PONTA,PA,1,9.18,3.0,0.0,0.0,0.0,,,
2023-10-23,SAO MIGUEL DO GUAMA,PA,1,12.93,4.0,7.0,195.2,27.885714285714283,0.0,1.5714285714285714,0.7285714285714285
2023-10-23,SAO SEBASTIAO DO UATUMA,AM,4,64.97,2.5,4.0,140.6,35.15,0.0,3.75,0.05
2023-10-23,SENADOR JOSE PORFIRIO,PA,6,128.16,3.8333333333333335,152.0,8339.8,54.86710526315789,0.075,1.4473684210526316,0.5992763157894737
2023-10-23,SINOP,MT,1,10.2,3.0,1.0,24.9,24.9,0.0,0.0,0.13
2023-10-23,TAILANDIA,PA,3,174.49,3.3333333333333335,25.0,1683.5,67.34,0.0,4.88,0.7472
2023-10-23,TAPAUA,AM,1,7.180000000000001,3.0,10.0,204.9,20.490000000000002,0.1,2.1,0.009
2023-10-23,TEFE,AM,2,21.63,3.0,18.0,1602.0,89.0,0.0,0.5555555555555556,0.02277777777777778
2023-10-23,TOME-ACU,PA,3,230.57999999999998,4.333333333333333,27.0,1351.1000000000001,50.040740740740745,0.0,4.111111111111111,0.64
2023-10-23,TONANTINS,AM,1,31.46,3.0,1.0,35.8,35.8,0.0,3.0,
2023-10-23,TRAIRAO,PA,1,9.34,3.0,31.0,1127.7,36.377419354838715,0.27999999999999997,0.7096774193548387,0.04064516129032258
2023-10-23,UARINI,AM,1,8.01,3.0,11.0,680.5,61.86363636363637,0.24454545454545454,0.18181818181818182,0.007272727272727273
2023-10-23,ULIANOPOLIS,PA,2,23.229999999999997,3.0,14.0,1063.6,75.97142857142856,0.0071428571428571435,9.857142857142858,0.9978571428571429
2023-10-23,UNIAO DO SUL,MT,1,60.760000000000005,6.0,5.0,88.0,17.6,1.844,3.2,0.126
2023-10-23,URUARA,PA,9,324.65000000000003,3.5555555555555554,226.0,12941.7,57.2641592920354,0.07517699115044248,2.1814159292035398,0.47389380530973446
2023-10-23,VILHENA,RO,1,11.41,2.0,2.0,43.7,21.85,2.205,2.5,0.0
2023-10-23,VITORIA DO XINGU,PA,1,12.24,4.0,3.0,120.30000000000001,40.1,0.0,3.3333333333333335,0.9199999999999999
2023-10-23,XAPURI,AC,5,56.47,4.8,27.0,442.3,16.381481481481483,1.521851851851852,1.7777777777777777,0.17592592592592593
2023-10-30,ALENQUER,PA,1,14.56,2.0,47.0,1502.8,31.97446808510638,0.23574468085106384,3.3617021276595747,0.24
2023-10-30,ALMEIRIM,PA,4,171.7,3.25,65.0,1952.0,30.03076923076923,0.007384615384615385,9.63076923076923,0.9643076923076923
2023-10-30,ALTA FLORESTA D'OESTE,RO,1,85.32,4.0,6.0,115.3,19.216666666666665,0.0,1.6666666666666667,0.23166666666666666
2023-10-30,ALTAMIRA,PA,2,247.49000000000004,3.5,50.0,1549.3,30.986,0.9558,3.84,0.5782
2023-10-30,ALVORADA D'OESTE,RO,1,12.18,4.0,0.0,0.0,0.0,,,
2023-10-30,AMARANTE DO MARANHAO,MA,1,23.12,5.0,8.0,176.9,22.1125,0.15625,11.375,0.8775000000000001
2023-10-30,ANAMA,AM,2,58.91,3.0,0.0,0.0,0.0,,,
2023-10-30,ANORI,AM,2,39.94,2.0,1.0,4.0,4.0,15.34,3.0,0.0
2023-10-30,APUI,AM,1,58.8,4.0,4.0,61.0,15.25,3.02,1.25,0.0775
2023-10-30,ARIPUANA,MT,4,128.60999999999999,3.25,22.0,478.6,21.754545454545454,0.3331818181818182,1.4545454545454546,0.30818181818181817
2023-10-30,BARREIRINHA,AM,2,90.79,3.0,5.0,89.1,17.82,0.032,2.6,0.27749999999999997
2023-10-30,BOM JARDIM,MA,2,81.5,6.5,17.0,304.7,17.923529411764704,0.5623529411764705,12.941176470588236,0.9494117647058824
2023-10-30,BOM JESUS DAS SELVAS,MA,1,27.09,3.0,11.0,411.0,37.36363636363637,0.009090909090909092,9.0,0.9818181818181819
2023-10-30,BOM JESUS DO TOCANTINS,PA,1,11.25,4.0,10.0,526.1999999999999,52.61999999999999,0.01,6.5,0.8140000000000001
2023-10-30,BRASNORTE,MT,2,258.85,3.0,1.0,8.3,8.3,0.0,0.0,0.0
2023-10-30,CACHOEIRA DO PIRIA,PA,2,14.45,3.0,29.0,875.4,30.186206896551724,0.0,5.103448275862069,0.6648275862068966
2023-10-30,CALCOENE,AP,3,50.06,2.3333333333333335,43.0,1624.9,37.788372093023256,0.3834883720930232,9.228571428571428,0.9248837209302326
2023-10-30,CANABRAVA DO NORTE,MT,2,265.5,3.5,0.0,0.0,0.0,,,
2023-10-30,CANDEIAS DO JAMARI,RO,1,8.43,3.0,2.0,31.099999999999998,15.549999999999999,1.82,0.0,0.03
2023-10-30,CANTA,RR,1,9.1,3.0,0.0,0.0,0.0,,,
2023-10-30,CAPITAO POCO,PA,3,63.64999999999999,2.3333333333333335,14.0,493.8,35.27142857142857,0.8935714285714286,9.714285714285714,0.8057142857142857
2023-10-30,CASTANHEIRA,MT,1,18.46,4.0,3.0,224.8,74.93333333333334,1.57,1.0,0.06333333333333334
