DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2022/01/02 17:21:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,2,0.5,0.2,14.3,3.4782,-61.30358
2022/01/02 17:21:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,3,0.0,0.3,21.5,2.88773,-60.23962
2022/01/03 18:00:00,AQUA_M-T,Brasil,ACRE,XAPURI,Amazônia,4,0.0,0.3,15.7,-10.74304,-68.51491
2022/01/03 18:00:00,AQUA_M-T,Brasil,ACRE,XAPURI,Amazônia,5,0.0,0.0,15.0,-10.99104,-68.39796
2022/01/03 18:00:00,AQUA_M-T,Brasil,ACRE,EPITACIOLÂNDIA,Amazônia,4,0.0,0.1,14.5,-10.73554,-68.62172
2022/01/03 18:00:00,AQUA_M-T,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,3,0.0,0.4,13.1,-12.04905,-64.02368
2022/01/03 18:00:00,AQUA_M-T,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,4,0.0,0.4,14.0,-12.17181,-64.29683
2022/01/03 18:00:00,AQUA_M-T,Brasil,MATO GROSSO,VERA,Amazônia,3,0.0,0.0,56.8,-12.49401,-55.32898
2022/01/03 18:00:00,AQUA_M-T,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,3,0.0,0.6,34.6,-12.05037,-64.03281
2022/01/03 18:02:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,3,7.4,0.0,10.7,-9.11602,-67.13514
2022/01/03 18:02:00,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazônia,4,0.1,0.0,10.1,-3.85914,-64.16155
2022/01/03 18:02:00,AQUA_M-T,Brasil,ACRE,RODRIGUES ALVES,Amazônia,4,0.1,0.1,20.4,-7.70495,-72.83926
2022/01/03 18:02:00,AQUA_M-T,Brasil,ACRE,RODRIGUES ALVES,Amazônia,4,0.1,0.1,92.4,-7.71912,-72.83723
2022/01/03 18:02:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,3,5.3,0.0,6.8,-8.99275,-66.98409
2022/01/03 18:02:00,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazônia,4,0.0,0.0,64.4,-3.85771,-64.15173
2022/01/03 18:02:00,AQUA_M-T,Brasil,ACRE,RIO BRANCO,Amazônia,4,0.1,0.4,8.6,-9.82072,-68.394
2022/01/03 18:02:00,AQUA_M-T,Brasil,ACRE,SENA MADUREIRA,Amazônia,3,0.0,0.1,8.5,-9.23871,-68.75876
2022/01/03 18:02:00,AQUA_M-T,Brasil,ACRE,XAPURI,Amazônia,4,0.0,0.1,29.0,-10.54177,-68.54118
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,UNIÃO DO SUL,Amazônia,2,1.5,0.0,15.5,-11.42727,-53.98185
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,IPIRANGA DO NORTE,Amazônia,4,0.1,0.1,17.3,-11.92994,-56.08858
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazônia,4,1.1,0.0,23.1,-11.9424,-54.03605
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazônia,3,0.8,0.0,25.3,-12.17468,-54.24887
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazônia,3,0.8,0.0,22.1,-12.17637,-54.2617
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,TAPURAH,Amazônia,3,0.2,0.0,20.8,-12.68184,-56.70507
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Amazônia,2,0.2,0.2,29.8,-12.9121,-57.44351
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazônia,3,0.8,0.0,13.4,-13.2377,-54.05803
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAÚCHOS,Amazônia,4,0.4,0.1,21.3,-11.85126,-56.19415
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,ARENÁPOLIS,Amazônia,2,2.1,0.1,17.7,-14.55465,-56.83428
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,GAÚCHA DO NORTE,Amazônia,4,1.3,0.0,11.9,-13.55683,-53.85916
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia,4,0.1,0.1,18.2,-13.31021,-54.80428
2022/01/04 17:04:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Amazônia,2,3.1,0.0,20.2,-14.39654,-57.86106
2022/01/04 17:06:00,AQUA_M-T,Brasil,PARÁ,ITAITUBA,Amazônia,0,0.4,0.0,22.5,-6.23081,-55.62469
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,3,0.0,0.1,18.1,3.08332,-61.47903
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,6,0.0,1.0,12.2,4.3767,-60.09653
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,5,0.0,0.9,24.1,4.64274,-60.57375
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,3,0.0,0.1,22.9,3.08941,-61.46105
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,4,0.0,0.0,13.7,0.70072,-59.53664
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4,0.0,0.0,29.4,0.61029,-60.64312
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,8,0.0,1.0,9.3,3.29191,-59.89488
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,8,0.0,1.0,22.8,3.29528,-59.88298
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,4,0.0,0.7,20.2,3.65676,-60.66867
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4,0.0,0.1,97.0,0.75028,-59.8333
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,4,0.0,0.1,29.0,3.60615,-61.6487
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,3,0.0,0.2,81.9,0.74696,-59.83963
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,4,0.0,0.1,33.9,3.60797,-61.65569
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4,0.0,0.0,29.3,0.61399,-60.61904
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,AMAJARI,Amazônia,4,0.0,0.1,21.9,3.59347,-61.65342
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4,0.0,0.0,27.2,0.75011,-59.8189
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4,0.0,0.0,20.3,0.60605,-60.63557
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,4,0.0,1.0,23.0,3.92331,-60.55503
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,4,0.0,0.0,16.1,0.64638,-59.64585
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,4,0.0,0.6,40.5,2.6692,-60.94106
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4,0.0,0.0,14.7,0.58016,-59.83864
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,4,0.0,1.0,20.4,3.92356,-60.56965
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,8,0.0,1.0,17.9,3.97862,-59.68418
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,3,0.0,0.6,41.5,2.67865,-60.93745
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazônia,4,0.0,0.8,24.3,3.30229,-60.50283
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,11,0.0,1.0,11.2,3.81946,-60.13592
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,4,0.0,0.1,22.2,1.11331,-59.58072
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,SÃO LUIZ,Amazônia,4,0.0,0.2,18.9,0.60239,-60.18483
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4,0.0,0.0,26.3,0.62017,-60.63767
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,7,0.0,1.0,16.4,3.98379,-59.67112
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,4,0.0,1.0,32.9,4.31128,-60.25771
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,4,0.0,0.1,15.2,0.68107,-59.77592
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazônia,4,0.0,0.3,15.6,2.92923,-60.39511
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,4,0.0,1.0,19.1,4.31426,-60.23834
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,4,0.0,0.3,15.9,0.89308,-59.57194
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,4,0.0,0.8,21.1,3.68357,-60.67279
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,4,0.0,1.0,23.0,3.80226,-60.247
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,5,0.0,1.0,35.1,3.80404,-60.23378
2022/01/04 17:09:00,AQUA_M-T,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4,0.0,0.0,24.6,0.57648,-59.84507
2022/01/05 17:47:00,AQUA_M-T,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,4,0.8,0.1,6.6,-12.29884,-63.79587
2022/01/05 17:47:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazônia,0,3.1,0.0,5.6,-13.66472,-59.62349
2022/01/05 17:47:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazônia,0,3.2,0.0,11.8,-13.66615,-59.63303
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,ALVARÃES,Amazônia,4,0.1,0.0,15.0,-3.45341,-65.07378
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,MANAQUIRI,Amazônia,4,0.0,0.0,7.5,-3.58147,-60.48602
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,ALVARÃES,Amazônia,4,0.0,0.0,5.4,-3.1975,-64.90245
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,ALVARÃES,Amazônia,3,0.0,0.0,8.1,-3.23856,-64.85706
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,4,0.9,0.0,9.0,-3.16674,-65.20454
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,ALVARÃES,Amazônia,4,0.0,0.0,18.8,-3.23719,-64.84742
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,5,0.7,0.0,60.9,-3.4296,-65.48682
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,5,0.7,0.0,179.4,-3.43108,-65.49718
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,ALVARÃES,Amazônia,4,0.1,0.0,13.7,-3.452,-65.06391
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,JURUÁ,Amazônia,2,4.7,0.0,8.9,-3.48634,-66.02547
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazônia,4,0.0,0.0,11.7,-3.4483,-60.13552
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,4,0.9,0.0,21.6,-3.1573,-65.20588
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,ALVARÃES,Amazônia,4,0.6,0.0,17.2,-3.77183,-65.06497
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazônia,4,0.0,0.1,9.2,-3.74188,-61.00953
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,ALVARÃES,Amazônia,4,0.0,0.0,10.8,-3.1907,-64.8541
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,3,0.6,0.0,23.1,-3.05028,-65.0951
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,2,0.9,0.0,6.2,-3.06348,-65.05315
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,5,0.5,0.0,89.7,-3.07085,-65.17284
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,5,0.5,0.0,11.9,-3.07226,-65.18278
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,4,0.5,0.0,33.9,-3.07789,-65.22266
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazônia,4,0.1,0.0,15.5,-3.12343,-60.5624
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazônia,4,0.1,0.0,9.9,-3.12185,-60.55179
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,5,0.9,0.0,25.2,-3.1559,-65.19594
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,5,0.9,0.0,22.3,-3.16534,-65.19459
2022/01/05 17:49:00,AQUA_M-T,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,5,0.0,0.1,11.9,-10.15148,-64.94819
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,1,0.7,0.0,19.7,-3.69356,-64.96128
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,NOVA OLINDA DO NORTE,Amazônia,0,0.0,0.0,34.2,-3.66793,-58.91874
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,NOVA OLINDA DO NORTE,Amazônia,0,0.0,0.0,44.6,-3.66597,-58.90547
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,4,0.1,0.0,10.8,-3.58705,-64.40825
2022/01/05 17:49:00,AQUA_M-T,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,6,6.5,0.0,11.3,-11.73109,-64.89221
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,4,0.0,0.0,7.6,-1.86588,-60.28492
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,3,0.0,0.0,13.4,-1.54923,-60.1497
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,5,0.5,0.0,9.0,-3.73685,-64.68058
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,4,0.4,0.0,42.4,-3.02766,-65.11504
2022/01/05 17:49:00,AQUA_M-T,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5,0.1,0.2,9.2,-12.00589,-64.11329
2022/01/05 17:49:00,AQUA_M-T,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5,0.1,0.6,6.8,-12.00737,-64.12447
2022/01/05 17:49:00,AQUA_M-T,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5,1.5,0.0,8.8,-12.14786,-64.41292
2022/01/05 17:49:00,AQUA_M-T,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5,1.8,0.0,10.3,-12.14941,-64.42467
2022/01/05 17:49:00,AQUA_M-T,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,4,1.4,0.3,32.9,-12.20392,-63.6777
2022/01/05 17:49:00,AQUA_M-T,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,6,0.2,0.3,16.3,-12.17104,-64.27985
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,2,0.0,0.0,8.9,-2.53182,-65.84608
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,2,0.0,0.0,16.3,-2.53333,-65.85667
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,JURUÁ,Amazônia,2,0.1,0.0,10.3,-2.73646,-65.61697
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,3,0.5,0.0,7.2,-3.03289,-65.10764
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,4,0.4,0.0,11.7,-3.03428,-65.1175
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,4,0.0,0.0,104.3,-1.33542,-60.22932
2022/01/05 17:49:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,4,0.0,0.1,14.3,-1.33714,-60.241
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazônia,3,0.1,0.0,4.4,-0.95834,-62.9454
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,5,0.0,0.1,14.0,0.63906,-59.61568
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5,0.0,0.0,7.4,0.2594,-60.64268
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.0,6.1,0.50536,-67.37967
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4,0.0,0.1,29.2,0.58393,-60.65505
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4,0.0,0.1,52.7,0.58228,-60.66665
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,4,0.0,0.0,27.4,0.5917,-59.94893
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,SÃO JOÃO DA BALIZA,Amazônia,5,0.0,0.0,9.8,0.59354,-59.93592
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5,0.0,0.1,7.3,0.61774,-60.63614
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5,0.0,0.2,49.6,0.65352,-60.53326
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,5,0.0,0.0,48.8,0.65526,-60.52136
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.0,14.0,0.96571,-67.17327
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4,0.0,0.4,8.5,0.87065,-60.49725
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,RORAINÓPOLIS,Amazônia,4,0.0,0.8,14.5,0.9052,-60.25232
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,5,0.0,0.1,163.7,1.0122,-59.65195
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazônia,5,0.0,0.1,158.4,1.01418,-59.63808
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.1,22.5,1.30258,-69.03733
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.1,16.4,1.30484,-69.02219
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.1,8.9,1.56663,-68.72729
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,SANTA ISABEL DO RIO NEGRO,Amazônia,4,0.0,0.1,6.7,-0.42873,-64.77238
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,JAPURÁ,Amazônia,1,0.0,0.0,8.3,-1.92485,-66.97147
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.1,11.6,1.56872,-68.71298
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,5,0.0,0.5,14.2,1.86354,-61.13521
2022/01/05 17:51:00,AQUA_M-T,Brasil,AMAZONAS,SÃO GABRIEL DA CACHOEIRA,Amazônia,4,0.0,0.1,14.8,1.61279,-68.96395
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazônia,11,0.0,1.0,18.8,3.71515,-59.74998
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,6,0.0,0.9,8.8,4.7928,-60.59653
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,CANTÁ,Amazônia,5,0.0,1.0,22.5,2.67781,-60.44183
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,4,0.0,0.1,10.2,2.51039,-64.05115
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,CANTÁ,Amazônia,5,0.0,0.2,19.4,2.17601,-60.58403
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,CARACARAÍ,Amazônia,5,0.0,0.9,12.0,1.98471,-61.07211
2022/01/05 17:51:00,AQUA_M-T,Brasil,RORAIMA,CANTÁ,Amazônia,5,0.0,0.3,25.1,1.982,-60.65644
2022/01/06 16:52:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazônia,4,5.7,0.0,95.2,-11.94732,-54.02409
2022/01/06 16:52:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazônia,3,5.6,0.0,62.9,-11.94476,-54.01744
