T2M,RH2M,WS2M,fecha,municipio_norm,uf
25.81,88.28,0.22,2022-06-26,HUMAITA,AM
25.38,85.77,0.25,2022-06-27,HUMAITA,AM
26.06,82.6,0.19,2022-06-28,HUMAITA,AM
25.35,85.94,0.28,2022-06-29,HUMAITA,AM
25.4,83.31,0.37,2022-06-30,HUMAITA,AM
25.8,83.22,0.28,2022-07-01,HUMAITA,AM
26.09,86.75,0.31,2022-07-02,HUMAITA,AM
26.37,86.29,0.28,2022-07-03,HUMAITA,AM
26.4,86.26,0.37,2022-07-04,HUMAITA,AM
26.45,86.49,0.35,2022-07-05,HUMAITA,AM
26.1,87.15,0.33,2022-07-06,HUMAITA,AM
25.63,88.84,0.29,2022-07-07,HUMAITA,AM
26.1,86.59,0.28,2022-07-08,HUMAITA,AM
26.85,84.71,0.38,2022-07-09,HUMAITA,AM
26.85,83.92,0.36,2022-07-10,HUMAITA,AM
26.66,85.25,0.26,2022-07-11,HUMAITA,AM
26.7,88.58,0.29,2022-07-12,HUMAITA,AM
26.38,89.19,0.33,2022-07-13,HUMAITA,AM
26.33,88.57,0.19,2022-07-14,HUMAITA,AM
26.17,87.04,0.21,2022-07-15,HUMAITA,AM
26.37,87.94,0.2,2022-07-16,HUMAITA,AM
26.73,86.09,0.24,2022-07-17,HUMAITA,AM
27.22,81.04,0.26,2022-07-18,HUMAITA,AM
26.75,80.17,0.28,2022-07-19,HUMAITA,AM
26.36,79.5,0.37,2022-07-20,HUMAITA,AM
25.82,85.37,0.34,2022-07-21,HUMAITA,AM
26.65,82.82,0.25,2022-07-22,HUMAITA,AM
27.41,78.06,0.24,2022-07-23,HUMAITA,AM
26.36,85.36,0.22,2022-07-24,HUMAITA,AM
26.19,83.1,0.31,2022-07-25,HUMAITA,AM
26.91,78.93,0.31,2022-07-26,HUMAITA,AM
26.78,75.92,0.4,2022-07-27,HUMAITA,AM
26.36,78.95,0.39,2022-07-28,HUMAITA,AM
26.47,79.81,0.31,2022-07-29,HUMAITA,AM
26.03,81.97,0.26,2022-07-30,HUMAITA,AM
26.13,83.54,0.21,2022-07-31,HUMAITA,AM
26.56,83.78,0.19,2022-08-01,HUMAITA,AM
26.82,82.8,0.16,2022-08-02,HUMAITA,AM
26.95,83.23,0.15,2022-08-03,HUMAITA,AM
26.42,86.99,0.21,2022-08-04,HUMAITA,AM
25.74,88.88,0.31,2022-08-05,HUMAITA,AM
25.84,88.3,0.24,2022-08-06,HUMAITA,AM
26.35,87.45,0.31,2022-08-07,HUMAITA,AM
26.97,84.85,0.29,2022-08-08,HUMAITA,AM
27.3,83.61,0.28,2022-08-09,HUMAITA,AM
25.71,85.1,0.21,2022-08-10,HUMAITA,AM
24.41,79.72,0.17,2022-08-11,HUMAITA,AM
25.45,79.65,0.2,2022-08-12,HUMAITA,AM
26.89,78.7,0.19,2022-08-13,HUMAITA,AM
26.86,81.72,0.16,2022-08-14,HUMAITA,AM
26.63,82.62,0.14,2022-08-15,HUMAITA,AM
27.14,80.62,0.21,2022-08-16,HUMAITA,AM
27.53,80.74,0.17,2022-08-17,HUMAITA,AM
28.87,75.98,0.16,2022-08-18,HUMAITA,AM
22.56,85.56,0.21,2022-08-19,HUMAITA,AM
23.27,72.34,0.14,2022-08-20,HUMAITA,AM
24.3,70.07,0.13,2022-08-21,HUMAITA,AM
25.96,72.37,0.13,2022-08-22,HUMAITA,AM
26.45,74.53,0.15,2022-08-23,HUMAITA,AM
26.57,75.52,0.1,2022-08-24,HUMAITA,AM
26.69,79.33,0.12,2022-08-25,HUMAITA,AM
26.42,82.4,0.15,2022-08-26,HUMAITA,AM
25.89,85.58,0.17,2022-08-27,HUMAITA,AM
25.75,85.6,0.19,2022-08-28,HUMAITA,AM
26.98,81.18,0.13,2022-08-29,HUMAITA,AM
27.56,71.96,0.13,2022-08-30,HUMAITA,AM
27.94,71.98,0.12,2022-08-31,HUMAITA,AM
28.12,71.15,0.11,2022-09-01,HUMAITA,AM
29.14,70.18,0.11,2022-09-02,HUMAITA,AM
29.25,71.02,0.12,2022-09-03,HUMAITA,AM
28.64,69.93,0.2,2022-09-04,HUMAITA,AM
28.4,69.18,0.16,2022-09-05,HUMAITA,AM
28.52,69.83,0.1,2022-09-06,HUMAITA,AM
28.71,70.1,0.12,2022-09-07,HUMAITA,AM
29.46,67.08,0.14,2022-09-08,HUMAITA,AM
29.88,66.37,0.13,2022-09-09,HUMAITA,AM
30.12,66.49,0.11,2022-09-10,HUMAITA,AM
29.8,69.43,0.1,2022-09-11,HUMAITA,AM
29.51,71.38,0.1,2022-09-12,HUMAITA,AM
29.66,68.28,0.09,2022-09-13,HUMAITA,AM
29.65,65.0,0.13,2022-09-14,HUMAITA,AM
28.62,72.62,0.12,2022-09-15,HUMAITA,AM
29.93,59.96,0.18,2022-09-16,HUMAITA,AM
29.82,65.43,0.11,2022-09-17,HUMAITA,AM
28.44,75.76,0.09,2022-09-18,HUMAITA,AM
28.74,71.21,0.17,2022-09-19,HUMAITA,AM
30.29,64.11,0.16,2022-09-20,HUMAITA,AM
31.06,58.92,0.11,2022-09-21,HUMAITA,AM
30.26,63.16,0.12,2022-09-22,HUMAITA,AM
28.06,75.27,0.12,2022-09-23,HUMAITA,AM
29.76,67.59,0.15,2022-09-24,HUMAITA,AM
30.69,58.27,0.15,2022-09-25,HUMAITA,AM
30.57,62.08,0.11,2022-09-26,HUMAITA,AM
29.4,68.52,0.1,2022-09-27,HUMAITA,AM
30.72,63.78,0.14,2022-09-28,HUMAITA,AM
30.83,62.74,0.11,2022-09-29,HUMAITA,AM
29.47,67.33,0.15,2022-09-30,HUMAITA,AM
28.04,78.22,0.13,2022-10-01,HUMAITA,AM
28.61,73.97,0.13,2022-10-02,HUMAITA,AM
27.84,74.66,0.15,2022-10-03,HUMAITA,AM
28.05,72.47,0.11,2022-10-04,HUMAITA,AM
29.52,65.64,0.14,2022-10-05,HUMAITA,AM
30.37,64.17,0.14,2022-10-06,HUMAITA,AM
29.27,71.25,0.24,2022-10-07,HUMAITA,AM
29.23,72.51,0.12,2022-10-08,HUMAITA,AM
30.3,66.2,0.15,2022-10-09,HUMAITA,AM
30.93,62.05,0.12,2022-10-10,HUMAITA,AM
29.88,68.51,0.11,2022-10-11,HUMAITA,AM
28.57,74.0,0.13,2022-10-12,HUMAITA,AM
29.08,71.3,0.12,2022-10-13,HUMAITA,AM
28.66,73.85,0.15,2022-10-14,HUMAITA,AM
30.02,65.17,0.13,2022-10-15,HUMAITA,AM
28.16,76.27,0.09,2022-10-16,HUMAITA,AM
28.15,77.07,0.09,2022-10-17,HUMAITA,AM
29.39,69.81,0.11,2022-10-18,HUMAITA,AM
29.66,67.85,0.1,2022-10-19,HUMAITA,AM
29.07,70.71,0.12,2022-10-20,HUMAITA,AM
28.62,72.83,0.08,2022-10-21,HUMAITA,AM
27.74,83.4,0.11,2022-10-22,HUMAITA,AM
27.65,79.73,0.13,2022-10-23,HUMAITA,AM
28.98,74.02,0.21,2022-10-24,HUMAITA,AM
26.63,91.83,0.18,2022-10-25,HUMAITA,AM
27.31,86.12,0.19,2022-10-26,HUMAITA,AM
27.55,84.65,0.14,2022-10-27,HUMAITA,AM
27.14,85.0,0.11,2022-10-28,HUMAITA,AM
26.56,87.22,0.11,2022-10-29,HUMAITA,AM
27.07,79.92,0.12,2022-10-30,HUMAITA,AM
27.21,85.97,0.1,2022-10-31,HUMAITA,AM
24.11,91.12,0.18,2022-11-01,HUMAITA,AM
21.9,75.93,0.17,2022-11-02,HUMAITA,AM
23.87,73.23,0.2,2022-11-03,HUMAITA,AM
24.81,69.37,0.23,2022-11-04,HUMAITA,AM
26.16,71.38,0.2,2022-11-05,HUMAITA,AM
27.95,70.0,0.24,2022-11-06,HUMAITA,AM
28.77,67.14,0.21,2022-11-07,HUMAITA,AM
29.55,67.22,0.17,2022-11-08,HUMAITA,AM
29.41,69.03,0.11,2022-11-09,HUMAITA,AM
29.84,66.89,0.13,2022-11-10,HUMAITA,AM
27.63,80.93,0.11,2022-11-11,HUMAITA,AM
27.99,76.04,0.12,2022-11-12,HUMAITA,AM
28.72,72.45,0.12,2022-11-13,HUMAITA,AM
29.25,72.55,0.12,2022-11-14,HUMAITA,AM
28.97,76.65,0.15,2022-11-15,HUMAITA,AM
27.23,83.74,0.16,2022-11-16,HUMAITA,AM
28.47,75.84,0.19,2022-11-17,HUMAITA,AM
26.96,82.61,0.12,2022-11-18,HUMAITA,AM
28.86,72.58,0.15,2022-11-19,HUMAITA,AM
29.74,69.24,0.1,2022-11-20,HUMAITA,AM
27.31,83.8,0.09,2022-11-21,HUMAITA,AM
25.76,94.13,0.15,2022-11-22,HUMAITA,AM
25.88,86.15,0.17,2022-11-23,HUMAITA,AM
26.45,85.15,0.16,2022-11-24,HUMAITA,AM
25.79,92.76,0.17,2022-11-25,HUMAITA,AM
25.35,91.41,0.22,2022-11-26,HUMAITA,AM
25.57,90.78,0.28,2022-11-27,HUMAITA,AM
25.07,94.67,0.12,2022-11-28,HUMAITA,AM
26.42,88.64,0.13,2022-11-29,HUMAITA,AM
26.51,88.51,0.12,2022-11-30,HUMAITA,AM
25.64,95.67,0.15,2022-12-01,HUMAITA,AM
25.14,95.95,0.18,2022-12-02,HUMAITA,AM
25.81,87.47,0.27,2022-12-03,HUMAITA,AM
25.88,91.26,0.16,2022-12-04,HUMAITA,AM
25.35,95.61,0.13,2022-12-05,HUMAITA,AM
25.67,91.49,0.12,2022-12-06,HUMAITA,AM
26.12,90.9,0.21,2022-12-07,HUMAITA,AM
25.28,94.95,0.15,2022-12-08,HUMAITA,AM
26.2,86.37,0.14,2022-12-09,HUMAITA,AM
26.09,89.1,0.27,2022-12-10,HUMAITA,AM
26.81,87.46,0.24,2022-12-11,HUMAITA,AM
26.52,86.89,0.27,2022-12-12,HUMAITA,AM
26.05,91.1,0.23,2022-12-13,HUMAITA,AM
25.7,91.41,0.18,2022-12-14,HUMAITA,AM
25.83,90.63,0.23,2022-12-15,HUMAITA,AM
25.99,89.73,0.2,2022-12-16,HUMAITA,AM
26.46,88.53,0.12,2022-12-17,HUMAITA,AM
25.97,92.28,0.19,2022-12-18,HUMAITA,AM
25.45,94.41,0.18,2022-12-19,HUMAITA,AM
24.72,95.17,0.23,2022-12-20,HUMAITA,AM
24.38,93.6,0.28,2022-12-21,HUMAITA,AM
25.74,87.81,0.23,2022-12-22,HUMAITA,AM
26.25,89.2,0.13,2022-12-23,HUMAITA,AM
25.89,94.34,0.12,2022-12-24,HUMAITA,AM
26.58,87.27,0.15,2022-12-25,HUMAITA,AM
26.38,86.54,0.14,2022-12-26,HUMAITA,AM
25.97,91.33,0.13,2022-12-27,HUMAITA,AM
26.09,88.86,0.15,2022-12-28,HUMAITA,AM
25.69,91.35,0.13,2022-12-29,HUMAITA,AM
25.01,94.93,0.21,2022-12-30,HUMAITA,AM
25.67,90.05,0.25,2022-12-31,HUMAITA,AM
25.23,95.04,0.12,2023-01-01,HUMAITA,AM
24.67,94.98,0.12,2023-01-02,HUMAITA,AM
25.62,89.48,0.11,2023-01-03,HUMAITA,AM
25.38,90.38,0.17,2023-01-04,HUMAITA,AM
24.58,95.05,0.17,2023-01-05,HUMAITA,AM
24.95,92.03,0.21,2023-01-06,HUMAITA,AM
24.65,93.54,0.27,2023-01-07,HUMAITA,AM
25.03,93.86,0.24,2023-01-08,HUMAITA,AM
24.97,92.67,0.14,2023-01-09,HUMAITA,AM
25.07,91.92,0.12,2023-01-10,HUMAITA,AM
26.33,85.72,0.18,2023-01-11,HUMAITA,AM
25.26,96.32,0.16,2023-01-12,HUMAITA,AM
25.19,93.21,0.11,2023-01-13,HUMAITA,AM
25.56,89.91,0.21,2023-01-14,HUMAITA,AM
25.75,89.71,0.21,2023-01-15,HUMAITA,AM
25.38,90.8,0.26,2023-01-16,HUMAITA,AM
24.17,95.23,0.23,2023-01-17,HUMAITA,AM
23.88,91.08,0.2,2023-01-18,HUMAITA,AM
24.29,91.36,0.13,2023-01-19,HUMAITA,AM
24.43,91.1,0.18,2023-01-20,HUMAITA,AM
25.49,88.16,0.19,2023-01-21,HUMAITA,AM
25.31,91.24,0.22,2023-01-22,HUMAITA,AM
24.41,96.89,0.27,2023-01-23,HUMAITA,AM
26.02,86.95,0.29,2023-01-24,HUMAITA,AM
25.23,93.89,0.14,2023-01-25,HUMAITA,AM
25.08,93.34,0.14,2023-01-26,HUMAITA,AM
25.47,92.05,0.1,2023-01-27,HUMAITA,AM
25.42,92.13,0.19,2023-01-28,HUMAITA,AM
24.91,91.78,0.19,2023-01-29,HUMAITA,AM
25.8,89.53,0.11,2023-01-30,HUMAITA,AM
24.38,91.58,0.17,2023-01-31,HUMAITA,AM
25.61,90.72,0.26,2023-02-01,HUMAITA,AM
25.42,93.9,0.2,2023-02-02,HUMAITA,AM
25.49,91.07,0.32,2023-02-03,HUMAITA,AM
25.91,89.26,0.25,2023-02-04,HUMAITA,AM
25.93,89.89,0.15,2023-02-05,HUMAITA,AM
25.73,88.42,0.19,2023-02-06,HUMAITA,AM
26.14,87.94,0.14,2023-02-07,HUMAITA,AM
26.23,91.42,0.13,2023-02-08,HUMAITA,AM
26.05,90.08,0.22,2023-02-09,HUMAITA,AM
26.42,85.95,0.22,2023-02-10,HUMAITA,AM
25.98,91.64,0.2,2023-02-11,HUMAITA,AM
26.58,88.5,0.17,2023-02-12,HUMAITA,AM
26.89,86.7,0.32,2023-02-13,HUMAITA,AM
26.85,88.58,0.32,2023-02-14,HUMAITA,AM
25.75,93.98,0.14,2023-02-15,HUMAITA,AM
26.55,89.24,0.12,2023-02-16,HUMAITA,AM
25.96,90.61,0.12,2023-02-17,HUMAITA,AM
25.49,92.43,0.15,2023-02-18,HUMAITA,AM
25.18,93.58,0.2,2023-02-19,HUMAITA,AM
24.12,95.96,0.11,2023-02-20,HUMAITA,AM
24.76,91.98,0.17,2023-02-21,HUMAITA,AM
25.43,91.14,0.14,2023-02-22,HUMAITA,AM
26.52,87.24,0.16,2023-02-23,HUMAITA,AM
26.02,91.47,0.21,2023-02-24,HUMAITA,AM
25.95,90.58,0.21,2023-02-25,HUMAITA,AM
26.55,86.96,0.19,2023-02-26,HUMAITA,AM
26.14,90.53,0.18,2023-02-27,HUMAITA,AM
25.64,93.48,0.22,2023-02-28,HUMAITA,AM
26.11,90.86,0.25,2023-03-01,HUMAITA,AM
26.61,88.94,0.2,2023-03-02,HUMAITA,AM
26.35,89.63,0.26,2023-03-03,HUMAITA,AM
26.34,90.19,0.21,2023-03-04,HUMAITA,AM
26.42,89.37,0.27,2023-03-05,HUMAITA,AM
26.72,88.55,0.27,2023-03-06,HUMAITA,AM
26.03,92.38,0.11,2023-03-07,HUMAITA,AM
26.32,90.32,0.13,2023-03-08,HUMAITA,AM
26.44,89.35,0.12,2023-03-09,HUMAITA,AM
25.27,92.85,0.11,2023-03-10,HUMAITA,AM
25.89,90.38,0.2,2023-03-11,HUMAITA,AM
25.64,90.87,0.12,2023-03-12,HUMAITA,AM
24.5,93.81,0.11,2023-03-13,HUMAITA,AM
25.68,88.73,0.17,2023-03-14,HUMAITA,AM
26.18,90.32,0.24,2023-03-15,HUMAITA,AM
25.23,93.94,0.24,2023-03-16,HUMAITA,AM
25.57,91.08,0.23,2023-03-17,HUMAITA,AM
24.87,94.13,0.16,2023-03-18,HUMAITA,AM
25.53,91.71,0.17,2023-03-19,HUMAITA,AM
25.25,94.11,0.15,2023-03-20,HUMAITA,AM
25.59,90.61,0.2,2023-03-21,HUMAITA,AM
24.64,93.94,0.15,2023-03-22,HUMAITA,AM
25.29,86.46,0.15,2023-03-23,HUMAITA,AM
26.38,86.94,0.24,2023-03-24,HUMAITA,AM
25.65,91.78,0.29,2023-03-25,HUMAITA,AM
25.84,90.32,0.24,2023-03-26,HUMAITA,AM
26.24,87.85,0.17,2023-03-27,HUMAITA,AM
26.47,85.7,0.18,2023-03-28,HUMAITA,AM
26.42,87.89,0.25,2023-03-29,HUMAITA,AM
26.19,93.03,0.19,2023-03-30,HUMAITA,AM
25.65,92.66,0.23,2023-03-31,HUMAITA,AM
25.26,95.03,0.24,2023-04-01,HUMAITA,AM
24.94,92.21,0.13,2023-04-02,HUMAITA,AM
24.85,90.02,0.18,2023-04-03,HUMAITA,AM
25.22,93.25,0.13,2023-04-04,HUMAITA,AM
25.87,85.51,0.18,2023-04-05,HUMAITA,AM
24.83,92.66,0.23,2023-04-06,HUMAITA,AM
25.83,87.49,0.21,2023-04-07,HUMAITA,AM
25.95,91.52,0.18,2023-04-08,HUMAITA,AM
25.95,91.39,0.21,2023-04-09,HUMAITA,AM
25.69,91.87,0.2,2023-04-10,HUMAITA,AM
26.78,86.44,0.32,2023-04-11,HUMAITA,AM
26.63,86.78,0.33,2023-04-12,HUMAITA,AM
26.69,89.41,0.22,2023-04-13,HUMAITA,AM
26.0,95.64,0.22,2023-04-14,HUMAITA,AM
25.68,92.43,0.18,2023-04-15,HUMAITA,AM
26.73,85.61,0.26,2023-04-16,HUMAITA,AM
25.56,95.28,0.23,2023-04-17,HUMAITA,AM
26.18,90.87,0.26,2023-04-18,HUMAITA,AM
25.42,93.39,0.17,2023-04-19,HUMAITA,AM
25.7,95.7,0.2,2023-04-20,HUMAITA,AM
26.47,89.79,0.31,2023-04-21,HUMAITA,AM
25.65,93.71,0.13,2023-04-22,HUMAITA,AM
25.69,90.03,0.14,2023-04-23,HUMAITA,AM
26.29,87.36,0.2,2023-04-24,HUMAITA,AM
25.43,88.18,0.26,2023-04-25,HUMAITA,AM
26.25,87.83,0.34,2023-04-26,HUMAITA,AM
26.46,91.45,0.33,2023-04-27,HUMAITA,AM
26.46,90.54,0.28,2023-04-28,HUMAITA,AM
26.58,91.87,0.23,2023-04-29,HUMAITA,AM
26.39,93.29,0.22,2023-04-30,HUMAITA,AM
25.64,95.72,0.2,2023-05-01,HUMAITA,AM
26.25,89.42,0.22,2023-05-02,HUMAITA,AM
26.22,89.21,0.28,2023-05-03,HUMAITA,AM
26.4,91.87,0.15,2023-05-04,HUMAITA,AM
26.45,91.76,0.22,2023-05-05,HUMAITA,AM
26.16,95.29,0.21,2023-05-06,HUMAITA,AM
26.43,92.13,0.18,2023-05-07,HUMAITA,AM
26.28,93.32,0.12,2023-05-08,HUMAITA,AM
25.85,91.47,0.11,2023-05-09,HUMAITA,AM
26.52,88.29,0.2,2023-05-10,HUMAITA,AM
26.04,89.11,0.24,2023-05-11,HUMAITA,AM
26.4,87.3,0.24,2023-05-12,HUMAITA,AM
26.37,92.06,0.18,2023-05-13,HUMAITA,AM
26.74,91.62,0.19,2023-05-14,HUMAITA,AM
26.6,91.04,0.24,2023-05-15,HUMAITA,AM
26.47,93.54,0.23,2023-05-16,HUMAITA,AM
26.53,90.53,0.24,2023-05-17,HUMAITA,AM
26.61,90.99,0.16,2023-05-18,HUMAITA,AM
26.63,91.32,0.17,2023-05-19,HUMAITA,AM
27.08,90.01,0.25,2023-05-20,HUMAITA,AM
27.14,89.86,0.3,2023-05-21,HUMAITA,AM
26.62,93.59,0.24,2023-05-22,HUMAITA,AM
26.19,96.19,0.17,2023-05-23,HUMAITA,AM
26.24,88.41,0.17,2023-05-24,HUMAITA,AM
26.12,89.97,0.21,2023-05-25,HUMAITA,AM
26.51,89.82,0.15,2023-05-26,HUMAITA,AM
26.74,86.07,0.24,2023-05-27,HUMAITA,AM
27.25,87.89,0.23,2023-05-28,HUMAITA,AM
26.87,89.49,0.28,2023-05-29,HUMAITA,AM
26.01,94.48,0.25,2023-05-30,HUMAITA,AM
25.68,92.0,0.21,2023-05-31,HUMAITA,AM
24.75,95.87,0.25,2023-06-01,HUMAITA,AM
25.07,92.96,0.2,2023-06-02,HUMAITA,AM
26.0,86.79,0.31,2023-06-03,HUMAITA,AM
26.51,87.26,0.29,2023-06-04,HUMAITA,AM
26.16,92.61,0.27,2023-06-05,HUMAITA,AM
26.11,87.0,0.31,2023-06-06,HUMAITA,AM
26.01,88.61,0.34,2023-06-07,HUMAITA,AM
26.17,87.73,0.34,2023-06-08,HUMAITA,AM
26.33,86.99,0.37,2023-06-09,HUMAITA,AM
26.42,90.08,0.34,2023-06-10,HUMAITA,AM
26.21,90.79,0.25,2023-06-11,HUMAITA,AM
26.37,88.44,0.32,2023-06-12,HUMAITA,AM
25.54,93.81,0.21,2023-06-13,HUMAITA,AM
21.17,88.28,0.17,2023-06-14,HUMAITA,AM
20.72,84.63,0.14,2023-06-15,HUMAITA,AM
21.99,88.17,0.16,2023-06-16,HUMAITA,AM
23.73,88.78,0.2,2023-06-17,HUMAITA,AM
24.57,87.36,0.22,2023-06-18,HUMAITA,AM
25.1,87.09,0.24,2023-06-19,HUMAITA,AM
25.65,87.68,0.35,2023-06-20,HUMAITA,AM
26.04,90.77,0.3,2023-06-21,HUMAITA,AM
26.39,89.49,0.33,2023-06-22,HUMAITA,AM
26.25,89.21,0.35,2023-06-23,HUMAITA,AM
25.66,92.31,0.33,2023-06-24,HUMAITA,AM
26.09,89.56,0.32,2023-06-25,HUMAITA,AM
26.61,87.05,0.27,2023-06-26,HUMAITA,AM
26.42,88.69,0.33,2023-06-27,HUMAITA,AM
26.08,89.09,0.37,2023-06-28,HUMAITA,AM
25.73,89.13,0.36,2023-06-29,HUMAITA,AM
25.33,87.5,0.28,2023-06-30,HUMAITA,AM
25.19,87.46,0.3,2023-07-01,HUMAITA,AM
25.41,87.86,0.26,2023-07-02,HUMAITA,AM
25.6,87.59,0.33,2023-07-03,HUMAITA,AM
25.25,86.83,0.38,2023-07-04,HUMAITA,AM
25.23,88.54,0.36,2023-07-05,HUMAITA,AM
26.16,88.55,0.3,2023-07-06,HUMAITA,AM
26.3,89.45,0.24,2023-07-07,HUMAITA,AM
26.47,88.89,0.18,2023-07-08,HUMAITA,AM
25.92,88.97,0.28,2023-07-09,HUMAITA,AM
26.62,88.07,0.34,2023-07-10,HUMAITA,AM
26.72,88.75,0.34,2023-07-11,HUMAITA,AM
26.12,89.17,0.29,2023-07-12,HUMAITA,AM
26.77,87.74,0.26,2023-07-13,HUMAITA,AM
27.12,86.56,0.28,2023-07-14,HUMAITA,AM
26.76,86.32,0.25,2023-07-15,HUMAITA,AM
27.01,85.75,0.25,2023-07-16,HUMAITA,AM
26.31,87.46,0.32,2023-07-17,HUMAITA,AM
26.63,86.82,0.29,2023-07-18,HUMAITA,AM
26.5,88.31,0.27,2023-07-19,HUMAITA,AM
26.5,85.32,0.32,2023-07-20,HUMAITA,AM
26.19,85.27,0.3,2023-07-21,HUMAITA,AM
25.89,85.4,0.26,2023-07-22,HUMAITA,AM
25.04,82.57,0.26,2023-07-23,HUMAITA,AM
25.57,82.09,0.35,2023-07-24,HUMAITA,AM
26.16,82.5,0.33,2023-07-25,HUMAITA,AM
26.32,82.65,0.27,2023-07-26,HUMAITA,AM
26.51,82.51,0.28,2023-07-27,HUMAITA,AM
27.32,80.55,0.27,2023-07-28,HUMAITA,AM
27.46,78.35,0.34,2023-07-29,HUMAITA,AM
27.12,79.56,0.22,2023-07-30,HUMAITA,AM
27.49,75.76,0.33,2023-07-31,HUMAITA,AM
27.45,78.32,0.19,2023-08-01,HUMAITA,AM
27.59,78.75,0.15,2023-08-02,HUMAITA,AM
27.57,77.71,0.15,2023-08-03,HUMAITA,AM
27.64,76.21,0.12,2023-08-04,HUMAITA,AM
27.87,76.31,0.17,2023-08-05,HUMAITA,AM
28.04,78.37,0.2,2023-08-06,HUMAITA,AM
28.39,79.97,0.19,2023-08-07,HUMAITA,AM
28.8,77.59,0.15,2023-08-08,HUMAITA,AM
28.8,75.17,0.13,2023-08-09,HUMAITA,AM
28.81,74.72,0.11,2023-08-10,HUMAITA,AM
27.42,80.89,0.18,2023-08-11,HUMAITA,AM
26.65,85.26,0.22,2023-08-12,HUMAITA,AM
25.49,91.25,0.14,2023-08-13,HUMAITA,AM
24.81,86.64,0.13,2023-08-14,HUMAITA,AM
26.18,77.22,0.14,2023-08-15,HUMAITA,AM
26.86,78.43,0.17,2023-08-16,HUMAITA,AM
27.42,79.19,0.26,2023-08-17,HUMAITA,AM
27.89,77.52,0.17,2023-08-18,HUMAITA,AM
28.3,75.67,0.2,2023-08-19,HUMAITA,AM
28.39,78.79,0.16,2023-08-20,HUMAITA,AM
29.25,75.63,0.25,2023-08-21,HUMAITA,AM
29.41,75.38,0.13,2023-08-22,HUMAITA,AM
29.49,71.89,0.15,2023-08-23,HUMAITA,AM
29.4,72.22,0.15,2023-08-24,HUMAITA,AM
29.65,70.44,0.15,2023-08-25,HUMAITA,AM
29.78,67.54,0.13,2023-08-26,HUMAITA,AM
29.69,65.77,0.16,2023-08-27,HUMAITA,AM
30.2,63.76,0.18,2023-08-28,HUMAITA,AM
30.46,63.33,0.13,2023-08-29,HUMAITA,AM
30.33,64.3,0.11,2023-08-30,HUMAITA,AM
30.71,60.91,0.13,2023-08-31,HUMAITA,AM
30.12,65.99,0.12,2023-09-01,HUMAITA,AM
30.1,67.97,0.12,2023-09-02,HUMAITA,AM
30.6,62.78,0.17,2023-09-03,HUMAITA,AM
30.77,57.55,0.16,2023-09-04,HUMAITA,AM
30.14,55.74,0.19,2023-09-05,HUMAITA,AM
30.6,56.09,0.12,2023-09-06,HUMAITA,AM
30.84,58.79,0.11,2023-09-07,HUMAITA,AM
30.88,60.96,0.12,2023-09-08,HUMAITA,AM
30.76,65.06,0.12,2023-09-09,HUMAITA,AM
32.08,59.03,0.13,2023-09-10,HUMAITA,AM
29.75,69.35,0.13,2023-09-11,HUMAITA,AM
27.56,84.08,0.16,2023-09-12,HUMAITA,AM
29.17,75.34,0.16,2023-09-13,HUMAITA,AM
29.65,71.05,0.21,2023-09-14,HUMAITA,AM
30.14,67.53,0.22,2023-09-15,HUMAITA,AM
30.19,62.21,0.21,2023-09-16,HUMAITA,AM
29.85,67.33,0.14,2023-09-17,HUMAITA,AM
30.61,64.19,0.15,2023-09-18,HUMAITA,AM
30.69,64.75,0.17,2023-09-19,HUMAITA,AM
30.13,67.18,0.09,2023-09-20,HUMAITA,AM
30.75,61.9,0.11,2023-09-21,HUMAITA,AM
31.26,59.06,0.11,2023-09-22,HUMAITA,AM
31.11,59.82,0.14,2023-09-23,HUMAITA,AM
31.55,60.52,0.1,2023-09-24,HUMAITA,AM
32.24,56.37,0.14,2023-09-25,HUMAITA,AM
32.67,55.71,0.12,2023-09-26,HUMAITA,AM
32.94,55.95,0.12,2023-09-27,HUMAITA,AM
32.86,56.46,0.14,2023-09-28,HUMAITA,AM
32.23,60.84,0.14,2023-09-29,HUMAITA,AM
31.7,66.14,0.12,2023-09-30,HUMAITA,AM
32.79,58.35,0.19,2023-10-01,HUMAITA,AM
32.64,51.77,0.15,2023-10-02,HUMAITA,AM
32.12,52.66,0.15,2023-10-03,HUMAITA,AM
32.84,53.04,0.14,2023-10-04,HUMAITA,AM
33.22,52.13,0.18,2023-10-05,HUMAITA,AM
32.23,54.97,0.16,2023-10-06,HUMAITA,AM
32.07,58.13,0.15,2023-10-07,HUMAITA,AM
32.79,50.59,0.15,2023-10-08,HUMAITA,AM
32.75,52.59,0.17,2023-10-09,HUMAITA,AM
32.52,56.03,0.14,2023-10-10,HUMAITA,AM
32.82,57.32,0.14,2023-10-11,HUMAITA,AM
31.86,61.47,0.13,2023-10-12,HUMAITA,AM
30.79,68.25,0.14,2023-10-13,HUMAITA,AM
32.2,61.95,0.12,2023-10-14,HUMAITA,AM
32.04,59.29,0.09,2023-10-15,HUMAITA,AM
30.35,66.29,0.11,2023-10-16,HUMAITA,AM
31.16,61.88,0.12,2023-10-17,HUMAITA,AM
32.12,58.16,0.13,2023-10-18,HUMAITA,AM
32.08,60.42,0.11,2023-10-19,HUMAITA,AM
