id_alerta,gid,classname,view_date,publish_month,sensor,satellite,municipality,mun_geocod,uf,lat,lon,area_ha,areauckm,dentro_area_protegida,uc,score_riesgo,Nivel_Riesgo_Amenaza,municipio_norm,num_incendios_7d_previo,frp_total_7d_previo,precipitacion_promedio_7d_previo,dias_sin_lluvia_promedio_7d_previo,riesgo_fuego_promedio_7d_previo,pm10_reanalise_7d_previo,pm2_5_reanalise_7d_previo,o3_reanalise_7d_previo,no2_reanalise_7d_previo,co_reanalise_7d_previo,so2_reanalise_7d_previo,T2M_7d_previo,RH2M_7d_previo,WS2M_7d_previo
12181,23529_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Altamira,1500602,PA,-8.253926491619904,-54.65266874787427,53.010000000000005,0.0,0,,4,Moderado,ALTAMIRA,338.0,17484.799999999992,1.123110133685581,11.426064784888313,0.8587567896723906,27.682857142857134,18.99,44.12,0.4899999999999999,0.1971428571428571,0.2885714285714286,31.174285714285713,39.824285714285715,0.047142857142857146
40086,23465_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Peixoto de Azevedo,5106422,MT,-9.727454362985164,-53.21382957740325,741.31,0.0,0,,4,Moderado,PEIXOTO DE AZEVEDO,101.0,10354.0,2.711063161375661,38.13748346560846,0.7360028108465609,134.93714285714287,97.25142857142858,39.68285714285714,4.948571428571428,0.7628571428571428,1.5942857142857143,32.57,27.66,0.09999999999999999
19287,23820_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Ourilandia do Norte,1505437,PA,-7.951426235622093,-51.761005433374045,170.39,0.0,0,,4,Moderado,OURILANDIA DO NORTE,142.0,5056.9,1.233368539325843,27.10817014446228,0.895003263777421,65.6042857142857,47.05714285714286,37.27285714285714,3.18,0.4214285714285714,1.0485714285714285,32.18,32.69285714285714,0.025714285714285714
36026,23791_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Sao Felix do Xingu,1507300,PA,-8.027535932189751,-52.18098132834154,104.56,0.0,0,,4,Moderado,SAO FELIX DO XINGU,605.0,34369.3,3.898386397052085,14.08406346888722,0.7141227180642543,109.45000000000005,78.90857142857143,41.62714285714286,6.918571428571428,0.5871428571428571,2.080000000000001,31.157142857142855,44.95,0.17571428571428568
16606,23642_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Altamira,1500602,PA,-8.604947432886373,-53.322798362045454,113.7,0.0,0,,4,Moderado,ALTAMIRA,338.0,17484.799999999992,1.123110133685581,11.426064784888313,0.8587567896723906,27.682857142857134,18.99,44.12,0.4899999999999999,0.1971428571428571,0.2885714285714286,31.174285714285713,39.824285714285715,0.047142857142857146
26536,23885_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Cumaru do Norte,1502764,PA,-8.439789350806887,-51.159699534416426,850.1300000000001,0.0,0,,4,Moderado,CUMARU DO NORTE,184.0,25323.4,0.0602600931677018,53.07981154329159,0.9970892857142856,97.82285714285716,70.48857142857143,43.16285714285714,5.7,0.5800000000000001,2.0028571428571427,32.785714285714285,27.504285714285714,0.055714285714285716
44790,23949_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Cumaru do Norte,1502764,PA,-8.061297406439532,-50.8612564289132,13.14,0.0,0,,2,Bajo,CUMARU DO NORTE,184.0,25323.4,0.0602600931677018,53.07981154329159,0.9970892857142856,97.82285714285716,70.48857142857143,43.16285714285714,5.7,0.5800000000000001,2.0028571428571427,32.785714285714285,27.504285714285714,0.055714285714285716
36351,23833_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Sao Felix do Xingu,1507300,PA,-8.212227155676905,-52.20675579689125,44.63,0.0,0,,3,Moderado,SAO FELIX DO XINGU,605.0,34369.3,3.898386397052085,14.08406346888722,0.7141227180642543,109.45000000000005,78.90857142857143,41.62714285714286,6.918571428571428,0.5871428571428571,2.080000000000001,31.157142857142855,44.95,0.17571428571428568
16580,23456_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Peixoto de Azevedo,5106422,MT,-10.29620753170012,-53.0584239836029,119.44,0.0,0,,4,Moderado,PEIXOTO DE AZEVEDO,101.0,10354.0,2.711063161375661,38.13748346560846,0.7360028108465609,134.93714285714287,97.25142857142858,39.68285714285714,4.948571428571428,0.7628571428571428,1.5942857142857143,32.57,27.66,0.09999999999999999
4542,23665_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Sao Felix do Xingu,1507300,PA,-7.137327320943753,-52.75696495465474,92.85,0.0,0,,4,Moderado,SAO FELIX DO XINGU,605.0,34369.3,3.898386397052085,14.08406346888722,0.7141227180642543,109.45000000000005,78.90857142857143,41.62714285714286,6.918571428571428,0.5871428571428571,2.080000000000001,31.157142857142855,44.95,0.17571428571428568
32430,23576_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Sao Felix do Xingu,1507300,PA,-7.773476930132565,-52.86821680376079,120.04999999999998,0.0,0,,4,Moderado,SAO FELIX DO XINGU,605.0,34369.3,3.898386397052085,14.08406346888722,0.7141227180642543,109.45000000000005,78.90857142857143,41.62714285714286,6.918571428571428,0.5871428571428571,2.080000000000001,31.157142857142855,44.95,0.17571428571428568
19828,23582_hist,CICATRIZ_DE_QUEIMADA,2024-09-24,2024-09-01,WFI,AMAZONIA-1,Sao Felix do Xingu,1507300,PA,-7.819497243563362,-52.95661963884559,539.25,0.0,0,,4,Moderado,SAO FELIX DO XINGU,605.0,34369.3,3.898386397052085,14.08406346888722,0.7141227180642543,109.45000000000005,78.90857142857143,41.62714285714286,6.918571428571428,0.5871428571428571,2.080000000000001,31.157142857142855,44.95,0.17571428571428568
5039,24206_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Caapiranga,1300839,AM,-3.122089913877035,-61.46731988311738,32.04,0.0,0,,3,Moderado,CAAPIRANGA,14.0,500.4,0.15,3.2142857142857144,0.7778571428571429,48.53142857142858,34.605714285714285,31.45285714285714,1.0571428571428576,0.2657142857142857,0.4728571428571428,31.72142857142857,55.28714285714286,0.24857142857142858
5691,64482_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.286061556981029,-67.55074920409697,31.93,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
1716,93118_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-8.831563838910874,-66.5230071954439,1.58,0.0158,1,FLORESTA NACIONAL DO IQUIRI,3,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
39069,24363_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.390172948384569,-67.59558312008404,16.33,0.0,0,,2,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
7240,24342_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.181863381695926,-65.81317449562185,34.43,0.0,0,,3,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
45587,70565_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-8.68114034051256,-66.70000757207012,36.9,0.0,0,,3,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
23401,90585_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Mucajai,1400308,RR,2.6845786889240624,-61.57510757880142,25.55,0.0,0,,5,Alto,MUCAJAI,2.0,14.500000000003638,0.05,5.0,0.43,11.678571428571429,8.2,20.03142857142857,0.8414285714285714,0.1828571428571428,0.1014285714285714,26.335714285714285,89.13428571428572,0.07999999999999997
9658,24352_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.105315726903928,-65.98528394233625,101.87,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
48709,24076_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-8.869096300748042,-67.19317546158473,15.4,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
29918,24218_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Mucajai,1400308,RR,2.75548074026186,-61.604710071103774,15.71,0.0,0,,3,Moderado,MUCAJAI,2.0,14.500000000003638,0.05,5.0,0.43,11.678571428571429,8.2,20.03142857142857,0.8414285714285714,0.1828571428571428,0.1014285714285714,26.335714285714285,89.13428571428572,0.07999999999999997
29256,57704_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Canutama,1300904,AM,-7.467587554283225,-63.55802857553936,10.78,0.0,0,,3,Moderado,CANUTAMA,113.0,7173.799999999997,0.7596384615384615,3.741025641025641,0.8092910256410256,100.97,72.63142857142857,18.67142857142857,1.5785714285714287,0.5057142857142857,0.5028571428571429,34.098571428571425,41.73285714285714,0.10571428571428573
927,86525_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Canutama,1300904,AM,-8.483678063614782,-64.03276228314995,10.68,0.0,0,,2,Bajo,CANUTAMA,113.0,7173.799999999997,0.7596384615384615,3.741025641025641,0.8092910256410256,100.97,72.63142857142857,18.67142857142857,1.5785714285714287,0.5057142857142857,0.5028571428571429,34.098571428571425,41.73285714285714,0.10571428571428573
39580,24403_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.174061283936725,-67.57766679842113,9.45,0.0,0,,1,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
12843,24149_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.045372535751284,-66.01894536261267,88.05,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
5672,24197_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Anama,1300086,AM,-3.592084545114414,-61.65076764799893,25.590000000000003,0.0,0,,3,Moderado,ANAMA,4.0,46.6,0.4549999999999999,3.25,0.6,49.61857142857143,35.38142857142857,31.115714285714283,0.7957142857142856,0.2642857142857143,0.3628571428571429,32.25,56.43285714285714,0.21571428571428572
15911,24243_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Feijo,1200302,AC,-8.082525784375441,-69.8784936058179,10.78,0.0,0,,4,Moderado,FEIJO,215.0,9022.2,3.211725102472278,2.1795875221124392,0.2856933166501271,174.12428571428572,125.90999999999998,17.264285714285712,6.0442857142857145,1.102857142857143,2.0485714285714285,33.12285714285714,42.82285714285714,0.03714285714285713
22838,24050_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Feijo,1200302,AC,-8.46951654028836,-69.940785767391,9.9,0.0,0,,3,Moderado,FEIJO,215.0,9022.2,3.211725102472278,2.1795875221124392,0.2856933166501271,174.12428571428572,125.90999999999998,17.264285714285712,6.0442857142857145,1.102857142857143,2.0485714285714285,33.12285714285714,42.82285714285714,0.03714285714285713
29401,24389_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.296333215129296,-67.53538761749897,11.04,0.0,0,,2,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
11337,24354_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.23543850845523,-67.89501771349687,17.37,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
40885,24348_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.484584588223491,-67.67912345153499,23.200000000000003,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
45835,93129_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Porto Velho,1100205,RO,-9.50312849469282,-64.12852292591657,23.82,0.2382,1,FLORESTA NACIONAL DO BOM FUTURO,5,Alto,PORTO VELHO,222.0,16567.8,1.0006892442923427,4.715213282776641,0.8346728205406775,228.08571428571423,164.72285714285712,26.01,8.827142857142857,1.164285714285714,2.6242857142857146,33.05714285714286,45.76571428571429,0.13857142857142854
47803,24110_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Pauini,1303502,AM,-8.473409385001023,-67.03867578618141,17.21,0.0,0,,2,Bajo,PAUINI,51.0,3643.2,1.6285204081632652,2.5914656771799627,0.5933525046382189,111.3414285714286,80.24142857142859,16.237142857142857,2.175714285714286,0.6471428571428571,0.63,31.637142857142855,53.40857142857142,0.12142857142857144
49748,24299_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.468698633383264,-67.66174590139859,32.18,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
3204,24383_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.39484190986684,-67.55800984759412,10.14,0.0,0,,1,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
38836,24201_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Feijo,1200302,AC,-8.527691424433693,-69.95995751238551,7.07,0.0,0,,3,Moderado,FEIJO,215.0,9022.2,3.211725102472278,2.1795875221124392,0.2856933166501271,174.12428571428572,125.90999999999998,17.264285714285712,6.0442857142857145,1.102857142857143,2.0485714285714285,33.12285714285714,42.82285714285714,0.03714285714285713
8850,90664_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Sena Madureira,1200500,AC,-8.898458146885112,-68.90423431354385,6.4,0.0,0,,3,Moderado,SENA MADUREIRA,127.0,4378.7,0.4164468644781144,6.011531986531988,0.8893421717171718,153.14714285714285,110.6457142857143,14.994285714285716,4.472857142857143,0.9328571428571428,1.3857142857142857,33.05,40.33857142857143,0.06428571428571425
290,68899_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.30789261393853,-67.31616429227128,73.63,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
48856,24379_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.39331361719387,-67.51588520591277,23.06,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
36898,24392_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.253087280460996,-67.64958454175223,8.88,0.0,0,,1,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
27399,24298_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.419275048476656,-67.76477344283127,17.8,0.0,0,,2,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
5392,24191_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Humaita,1301704,AM,-6.754480522033538,-62.94802409835883,41.43,0.0,0,,5,Alto,HUMAITA,139.0,6580.5,1.3570188624682165,3.1695298660293694,0.6532979446075275,204.32571428571427,147.50428571428574,26.967142857142854,6.649999999999999,1.008571428571429,1.7871428571428567,33.94571428571429,43.058571428571426,0.16142857142857142
13464,24170_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Canutama,1300904,AM,-7.463000540506738,-63.52897385618749,96.54,0.0,0,,5,Alto,CANUTAMA,113.0,7173.799999999997,0.7596384615384615,3.741025641025641,0.8092910256410256,100.97,72.63142857142857,18.67142857142857,1.5785714285714287,0.5057142857142857,0.5028571428571429,34.098571428571425,41.73285714285714,0.10571428571428573
11443,24309_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Porto Acre,1200807,AC,-9.509721490086523,-67.72750879233872,7.66,0.0,0,,1,Bajo,PORTO ACRE,21.0,1091.6999999999998,0.7193666666666666,6.043333333333333,0.9337666666666667,301.67571428571426,217.8842857142857,32.68714285714286,12.574285714285717,1.7571428571428571,3.205714285714286,33.10285714285714,40.71142857142856,0.08
5581,24264_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.26308139209006,-68.00901461244909,183.5,0.0,0,,4,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
41065,24079_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.045459488176514,-66.99638340050554,28.94,0.0,0,,3,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
8906,24286_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.618560202425444,-66.85579652708532,154.70999999999998,0.0,0,,4,Moderado,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
35305,24159_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Canutama,1300904,AM,-8.37295896591556,-64.0742372711336,8.39,0.0,0,,1,Bajo,CANUTAMA,113.0,7173.799999999997,0.7596384615384615,3.741025641025641,0.8092910256410256,100.97,72.63142857142857,18.67142857142857,1.5785714285714287,0.5057142857142857,0.5028571428571429,34.098571428571425,41.73285714285714,0.10571428571428573
7949,24382_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Labrea,1302405,AM,-9.001220950996007,-65.98873946982582,12.04,0.0,0,,2,Bajo,LABREA,286.0,26170.6,0.9500979748221128,4.335002736726874,0.8283717843459222,140.34714285714287,101.14142857142858,21.827142857142857,3.217142857142857,0.7214285714285714,0.9642857142857144,32.667142857142856,45.244285714285716,0.058571428571428566
40571,24189_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Manicore,1302702,AM,-6.162779376082423,-62.50550636063806,8.690000000000001,0.0,0,,3,Moderado,MANICORE,74.0,3270.300000000002,1.8676666666666668,3.5013888888888887,0.6370277777777777,57.81142857142857,41.19,20.427142857142854,0.6571428571428576,0.2742857142857143,0.7357142857142858,31.935714285714287,53.78000000000001,0.10857142857142857
289,66933_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-8.50831342767087,-67.09915132888466,11.0,0.0,0,,2,Bajo,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
9263,24198_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Anama,1300086,AM,-3.591237267035015,-61.66932577198864,40.39,0.0,0,,3,Moderado,ANAMA,4.0,46.6,0.4549999999999999,3.25,0.6,49.61857142857143,35.38142857142857,31.115714285714283,0.7957142857142856,0.2642857142857143,0.3628571428571429,32.25,56.43285714285714,0.21571428571428572
505,66669_hist,DEGRADACAO,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Canutama,1300904,AM,-7.47834543359785,-63.5545790147405,11.7,0.0,0,,3,Moderado,CANUTAMA,113.0,7173.799999999997,0.7596384615384615,3.741025641025641,0.8092910256410256,100.97,72.63142857142857,18.67142857142857,1.5785714285714287,0.5057142857142857,0.5028571428571429,34.098571428571425,41.73285714285714,0.10571428571428573
953,68890_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-9.309584180200972,-67.32027740692027,576.59,0.0,0,,4,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
2831,24196_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Anama,1300086,AM,-3.462452242653389,-61.72139288837937,73.22,0.0,0,,4,Moderado,ANAMA,4.0,46.6,0.4549999999999999,3.25,0.6,49.61857142857143,35.38142857142857,31.115714285714283,0.7957142857142856,0.2642857142857143,0.3628571428571429,32.25,56.43285714285714,0.21571428571428572
8240,24165_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Canutama,1300904,AM,-7.502030379910384,-63.69632286990168,14.47,0.0,0,,4,Moderado,CANUTAMA,113.0,7173.799999999997,0.7596384615384615,3.741025641025641,0.8092910256410256,100.97,72.63142857142857,18.67142857142857,1.5785714285714287,0.5057142857142857,0.5028571428571429,34.098571428571425,41.73285714285714,0.10571428571428573
47553,90416_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Boca do Acre,1300706,AM,-8.829098976006561,-67.5085922037235,8.64,0.0,0,,3,Moderado,BOCA DO ACRE,266.0,10071.9,0.9274281342870966,2.861478390582164,0.7516785046190707,330.08857142857147,238.34285714285716,26.382857142857144,12.521428571428574,1.884285714285714,3.798571428571429,32.792857142857144,44.30142857142857,0.08571428571428572
156,79054_hist,CICATRIZ_DE_QUEIMADA,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Bujari,1200138,AC,-9.347554000021644,-68.20581222798283,14.580000000000002,0.0,0,,2,Bajo,BUJARI,26.0,1347.6,2.7374621212121246,5.63219696969697,0.7729356060606061,234.15714285714287,169.16428571428574,27.205714285714286,8.684285714285712,1.3585714285714283,2.345714285714286,33.01285714285714,40.66142857142857,0.06714285714285714
10332,90399_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Eirunepe,1301407,AM,-6.854960749026962,-69.83814866466604,7.41,0.0,0,,3,Moderado,EIRUNEPE,14.0,353.99999999999983,1.107142857142857,1.276190476190476,0.3864285714285714,47.510000000000005,34.24857142857143,11.347142857142858,0.6657142857142857,0.4385714285714286,0.1814285714285714,29.948571428571427,64.39857142857143,0.045714285714285714
19970,90699_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Iracema,1400282,RR,2.1024813139865657,-61.53622764688933,20.02,0.0,0,,5,Alto,IRACEMA,1.0,10.199999999998976,0.82,1.0,0.47,12.19142857142858,8.557142857142866,19.41857142857143,0.751428571428571,0.1828571428571428,0.0785714285714285,26.580000000000002,89.20428571428572,0.06714285714285716
16983,24239_hist,DESMATAMENTO_CR,2024-09-25,2024-09-01,WFI,AMAZONIA-1,Sena Madureira,1200500,AC,-8.90243726557673,-68.89536603693028,7.22,0.0,0,,3,Moderado,SENA MADUREIRA,127.0,4378.7,0.4164468644781144,6.011531986531988,0.8893421717171718,153.14714285714285,110.6457142857143,14.994285714285716,4.472857142857143,0.9328571428571428,1.3857142857142857,33.05,40.33857142857143,0.06428571428571425
