semana,municipio_norm,uf,num_alertas,area_ha_total,score_riesgo_promedio,num_incendios,frp_total,frp_promedio,precipitacion_promedio,dias_sin_lluvia_promedio,riesgo_fuego_promedio,pm10_reanalise,pm2_5_reanalise,o3_reanalise,no2_reanalise,co_reanalise,so2_reanalise,T2M,RH2M,WS2M
2023-02-06,ITINGA DO MARANHAO,MA,1,18.05,4.0,0.0,0.0,0.0,,,,15.655714285714286,11.42,25.67,0.8714285714285713,0.1157142857142857,0.1371428571428571,24.89428571428571,93.21714285714286,0.09714285714285716
2023-02-06,ITUPIRANGA,PA,1,6.419999999999999,3.0,1.0,6.7,6.7,0.0,0.0,0.0,15.474285714285712,11.422857142857142,23.62,0.6557142857142857,0.1214285714285714,0.0942857142857142,25.285714285714285,89.65714285714286,0.24285714285714285
2023-02-06,JUARA,MT,1,24.23,5.0,2.0,51.3,25.65,6.0,0.0,0.0,10.787142857142856,7.74,16.884285714285713,0.3857142857142857,0.1257142857142857,0.0385714285714285,24.837142857142858,89.95714285714287,0.16142857142857142
2023-02-06,JUINA,MT,1,31.83,5.0,0.0,0.0,0.0,,,,9.9,7.095714285714286,14.507142857142856,0.2771428571428572,0.1242857142857142,0.0242857142857142,24.87,86.27857142857144,0.09142857142857143
2023-02-06,JURUENA,MT,2,69.69,4.0,0.0,0.0,0.0,,,,9.041428571428572,6.49,14.95142857142857,0.2171428571428571,0.1228571428571428,0.0142857142857142,25.011428571428574,88.19714285714285,0.13857142857142857
2023-02-06,LABREA,AM,2,17.93,3.5,2.0,39.2,19.6,7.595,0.0,0.0,16.259999999999998,12.001428571428573,12.947142857142856,0.0628571428571428,0.1271428571428571,0.0214285714285714,25.46142857142857,91.24714285714286,0.08571428571428572
2023-02-06,MANICORE,AM,1,13.27,4.0,1.0,7.8,7.8,12.68,0.0,0.0,14.982857142857142,11.171428571428573,16.805714285714284,0.0971428571428571,0.1228571428571428,0.2271428571428571,25.944285714285712,90.23714285714286,0.1142857142857143
2023-02-06,MARCELANDIA,MT,1,11.43,4.0,9.0,162.3,18.03333333333333,9.795555555555556,0.1111111111111111,0.0,15.235714285714286,10.932857142857143,17.06142857142857,1.02,0.16,0.0971428571428571,24.762857142857143,90.53428571428572,0.19999999999999998
2023-02-06,MATUPA,MT,1,8.01,3.0,1.0,11.1,11.1,3.55,0.0,0.0,12.422857142857142,8.937142857142858,16.78857142857143,0.8542857142857142,0.1428571428571428,0.0628571428571428,24.5,89.71571428571428,0.19
2023-02-06,NHAMUNDA,AM,2,15.8,3.0,0.0,0.0,0.0,,,,15.321428571428571,11.832857142857142,23.24571428571429,0.1271428571428571,0.1242857142857142,0.0499999999999999,25.38714285714286,91.87428571428572,0.46571428571428575
2023-02-06,NOVA BANDEIRANTES,MT,1,34.13,5.0,0.0,0.0,0.0,,,,9.077142857142857,6.522857142857143,15.087142857142856,0.1757142857142857,0.1228571428571428,0.0114285714285714,24.802857142857142,89.39571428571428,0.1842857142857143
2023-02-06,NOVA MONTE VERDE,MT,3,36.16,3.333333333333333,0.0,0.0,0.0,,,,9.447142857142856,6.788571428571429,15.257142857142858,0.22,0.1228571428571428,0.0171428571428571,24.677142857142858,89.8,0.15142857142857144
2023-02-06,NOVA UBIRATA,MT,4,243.19000000000003,4.5,4.0,111.4,27.85,5.415,0.5,0.0,10.84,7.71,18.357142857142858,0.7328571428571429,0.1385714285714285,0.0757142857142857,24.974285714285713,89.71714285714286,0.19
2023-02-06,NOVO ARIPUANA,AM,1,11.33,4.0,0.0,0.0,0.0,,,,14.528571428571428,10.918571428571427,18.58857142857143,0.0457142857142857,0.1185714285714285,0.0642857142857143,25.677142857142858,90.76571428571428,0.1357142857142857
2023-02-06,ORIXIMINA,PA,2,17.65,3.5,0.0,0.0,0.0,,,,15.127142857142855,11.80714285714286,25.154285714285717,0.0914285714285714,0.1185714285714285,0.03,25.745714285714286,89.86714285714285,0.6
2023-02-06,OURILANDIA DO NORTE,PA,2,16.08,3.0,0.0,0.0,0.0,,,,14.078571428571427,10.284285714285714,17.541428571428572,0.5657142857142857,0.1328571428571428,0.0642857142857143,27.504285714285714,72.05,0.049999999999999996
2023-02-06,PARAUAPEBAS,PA,1,7.02,5.0,0.0,0.0,0.0,,,,15.575714285714286,11.384285714285712,20.28,0.7485714285714286,0.13,0.11,26.35571428571429,77.75857142857141,0.6614285714285714
2023-02-06,PARECIS,RO,1,31.879999999999995,5.0,0.0,0.0,0.0,,,,11.982857142857142,8.621428571428572,13.102857142857143,0.59,0.1328571428571428,0.0614285714285714,24.53142857142857,92.00428571428571,0.14714285714285716
2023-02-06,PEIXE-BOI,PA,1,12.67,4.0,0.0,0.0,0.0,,,,19.642857142857142,15.781428571428572,46.94857142857143,0.4628571428571429,0.11,0.2799999999999999,26.217142857142854,87.72285714285714,0.8771428571428572
2023-02-06,PIMENTEIRAS DO OESTE,RO,1,9.3,1.0,0.0,0.0,0.0,,,,10.45857142857143,7.511428571428572,13.175714285714289,0.2528571428571428,0.1271428571428571,0.0271428571428571,25.198571428571427,90.30571428571429,0.2285714285714286
2023-02-06,PLACAS,PA,1,20.83,5.0,0.0,0.0,0.0,,,,14.29857142857143,10.971428571428572,22.02285714285714,0.51,0.1214285714285714,0.0614285714285714,26.245714285714286,82.60857142857142,0.014285714285714287
2023-02-06,PORTEL,PA,1,7.000000000000001,3.0,0.0,0.0,0.0,,,,18.804285714285715,15.052857142857144,35.83714285714286,0.0414285714285714,0.11,0.0414285714285714,25.201428571428572,92.02142857142857,0.12428571428571429
2023-02-06,PORTO ALEGRE DO NORTE,MT,1,27.66,5.0,1.0,10.0,10.0,1.77,0.0,0.0,13.892857142857142,9.98,17.384285714285713,0.7257142857142858,0.1414285714285714,0.0814285714285714,26.05,88.00857142857141,0.19571428571428573
2023-02-06,PORTO DOS GAUCHOS,MT,4,121.16,5.0,5.0,98.4,19.68,4.708,0.0,0.0,11.301428571428572,8.107142857142858,17.02857142857143,0.4371428571428571,0.13,0.0442857142857142,24.981428571428573,87.50714285714285,0.16142857142857145
2023-02-06,QUERENCIA,MT,2,75.99000000000001,5.0,6.0,172.3,28.71666666666667,11.563333333333333,0.3333333333333333,0.0,14.492857142857144,10.372857142857145,21.24142857142857,1.0242857142857142,0.1614285714285714,0.1285714285714286,25.945714285714285,86.22142857142856,0.16142857142857145
2023-02-06,RONDOLANDIA,MT,1,9.74,3.0,0.0,0.0,0.0,,,,11.97,8.617142857142857,13.429999999999998,0.9814285714285714,0.1314285714285714,0.0928571428571428,25.572857142857142,85.96285714285715,0.11857142857142858
2023-02-06,RONDON DO PARA,PA,1,11.89,4.0,2.0,51.5,25.75,0.4549999999999999,0.0,0.0,15.68142857142857,11.435714285714283,25.1,1.0642857142857145,0.1214285714285714,0.2014285714285714,25.650000000000002,88.04571428571428,0.17142857142857143
2023-02-06,RORAINOPOLIS,RR,1,20.1,4.0,7.0,152.79999999999998,21.828571428571426,0.0,2.4285714285714284,0.1057142857142857,12.15,8.672857142857143,30.665714285714284,0.0985714285714285,0.1142857142857143,0.0185714285714285,25.304285714285715,91.44571428571429,0.13999999999999999
2023-02-06,SANTA LUZIA,MA,1,6.5,3.0,0.0,0.0,0.0,,,,16.658571428571427,12.132857142857144,30.85428571428572,0.5814285714285715,0.1085714285714285,0.23,25.32857142857143,88.82000000000001,0.13714285714285715
2023-02-06,SANTAREM,PA,1,27.800000000000004,5.0,2.0,19.3,9.65,1.175,0.0,0.0,17.677142857142858,13.752857142857142,28.108571428571427,0.2685714285714285,0.1214285714285714,0.08,26.212857142857143,83.98,0.10571428571428572
2023-02-06,SAO FRANCISCO DO GUAPORE,RO,1,13.86,4.0,0.0,0.0,0.0,,,,15.195714285714288,11.017142857142858,10.254285714285714,0.1385714285714285,0.1285714285714286,0.0228571428571428,25.84714285714286,87.30999999999999,0.5014285714285714
2023-02-06,SAO PEDRO DA AGUA BRANCA,MA,1,12.18,4.0,0.0,0.0,0.0,,,,15.87,11.594285714285714,24.6,1.0471428571428572,0.1228571428571428,0.2114285714285714,26.731428571428573,79.82714285714285,0.6071428571428571
2023-02-06,TABAPORA,MT,3,96.85,5.333333333333333,2.0,64.0,32.0,4.96,0.0,0.0,12.090000000000002,8.672857142857143,17.595714285714283,0.4628571428571428,0.13,0.0542857142857142,24.405714285714286,89.06857142857143,0.15571428571428572
2023-02-06,TAPAUA,AM,1,47.78,5.0,0.0,0.0,0.0,,,,16.49142857142857,12.297142857142855,16.527142857142856,0.0285714285714285,0.1214285714285714,0.0142857142857142,25.585714285714285,90.42999999999999,0.16428571428571428
2023-02-06,UNIAO DO SUL,MT,2,17.9,3.5,3.0,60.0,20.0,10.086666666666668,0.0,0.0,15.87,11.37857142857143,17.009999999999998,0.852857142857143,0.1642857142857142,0.1042857142857142,24.622857142857146,91.12714285714286,0.20428571428571426
2023-02-06,WANDERLANDIA,TO,1,41.760000000000005,4.0,0.0,0.0,0.0,,,,16.26,11.75,22.314285714285717,1.2757142857142856,0.1357142857142857,0.1685714285714285,26.36285714285714,79.62571428571428,1.2814285714285714
2023-02-13,ALTA FLORESTA,MT,1,25.06,5.0,1.0,11.4,11.4,6.9,0.0,0.0,9.582857142857142,6.925714285714285,16.13142857142857,0.4657142857142857,0.1285714285714286,0.0471428571428571,25.13,90.13571428571429,0.09
2023-02-13,ALTAMIRA,PA,2,76.22,5.0,0.0,0.0,0.0,,,,13.537142857142856,10.552857142857144,29.06571428571429,0.2528571428571428,0.1214285714285714,0.0242857142857142,24.864285714285717,92.07000000000001,0.09142857142857143
2023-02-13,ALTO PARAISO,RO,2,12.07,3.5,0.0,0.0,0.0,,,,15.65,11.58,14.021428571428572,0.7371428571428572,0.1271428571428571,0.1485714285714285,25.551428571428573,89.56428571428572,0.07428571428571429
2023-02-13,ARIPUANA,MT,3,220.59,5.333333333333333,1.0,17.3,17.3,20.32,1.0,0.0,11.515714285714283,8.485714285714286,13.972857142857142,0.1542857142857143,0.1242857142857142,0.0128571428571428,27.515714285714285,74.12285714285714,0.047142857142857146
2023-02-13,BURITIS,RO,2,104.57,5.0,1.0,13.7,13.7,13.68,0.0,,15.76,11.65857142857143,13.228571428571428,0.3642857142857142,0.1271428571428571,0.0557142857142857,25.075714285714287,90.01571428571428,0.07428571428571429
2023-02-13,CANTA,RR,1,6.260000000000001,3.0,2.0,15.0,7.5,0.3399999999999999,2.5,0.145,10.104285714285714,6.464285714285714,36.294285714285714,0.26,0.0985714285714285,0.0642857142857143,26.208571428571428,79.23571428571428,0.07428571428571429
2023-02-13,CANUTAMA,AM,1,11.42,4.0,1.0,11.7,11.7,4.62,0.0,0.0,16.184285714285714,11.842857142857143,15.551428571428572,0.0428571428571428,0.1171428571428571,0.0028571428571428,26.048571428571428,90.42285714285715,0.1285714285714286
2023-02-13,CHUPINGUAIA,RO,1,7.15,3.0,0.0,0.0,0.0,,,,15.241428571428573,11.19,13.711428571428572,0.49,0.1328571428571428,0.06,24.169999999999998,85.32857142857142,0.08857142857142856
2023-02-13,CLAUDIA,MT,1,9.02,3.0,2.0,66.3,33.15,17.265,1.0,0.015,10.634285714285712,7.625714285714286,18.574285714285715,0.5814285714285715,0.1342857142857142,0.0828571428571428,24.66857142857143,92.08857142857143,0.1
2023-02-13,COLNIZA,MT,4,198.75,4.25,0.0,0.0,0.0,,,,11.211428571428572,8.277142857142858,14.311428571428571,0.09,0.1228571428571428,0.0057142857142857,26.722857142857144,82.29428571428572,0.05857142857142857
2023-02-13,CORUMBIARA,RO,2,13.239999999999998,3.5,0.0,0.0,0.0,,,,15.061428571428571,11.071428571428571,13.532857142857145,0.3328571428571428,0.1314285714285714,0.0514285714285714,23.74857142857143,88.2,0.042857142857142864
2023-02-13,COSTA MARQUES,RO,1,21.54,5.0,2.0,49.0,24.5,8.655000000000001,0.0,0.0,16.91857142857143,12.508571428571427,13.381428571428572,0.1442857142857143,0.1185714285714285,0.0271428571428571,24.744285714285716,88.54285714285713,0.5700000000000001
2023-02-13,COTRIGUACU,MT,1,17.79,4.0,0.0,0.0,0.0,,,,10.12857142857143,7.428571428571429,15.258571428571427,0.1314285714285714,0.1214285714285714,0.0114285714285714,25.334285714285716,88.95,0.08857142857142856
2023-02-13,FELIZ NATAL,MT,1,420.9500000000001,6.0,5.0,190.5,38.1,0.826,0.6,0.008,12.997142857142858,9.285714285714286,18.602857142857143,0.65,0.1385714285714285,0.0914285714285714,25.00142857142857,91.50142857142858,0.13
2023-02-13,GOVERNADOR JORGE TEIXEIRA,RO,1,7.199999999999999,3.0,0.0,0.0,0.0,,,,15.437142857142858,11.4,14.30714285714286,0.84,0.13,0.09,25.35571428571429,83.68714285714285,0.041428571428571426
2023-02-13,GUARANTA DO NORTE,MT,1,7.84,3.0,0.0,0.0,0.0,,,,9.315714285714284,6.708571428571429,18.09857142857143,0.6,0.13,0.0528571428571428,24.81857142857143,89.43714285714285,0.10142857142857142
2023-02-13,HUMAITA,AM,2,111.25,5.5,0.0,0.0,0.0,,,,15.067142857142857,11.155714285714286,15.437142857142858,0.0785714285714285,0.1185714285714285,0.0142857142857142,26.095714285714287,90.73142857142857,0.19571428571428573
2023-02-13,IRACEMA,RR,2,25.93,3.5,0.0,0.0,0.0,,,,10.15,6.602857142857142,32.394285714285715,0.2128571428571428,0.1042857142857142,0.0485714285714285,25.252857142857145,87.08571428571429,0.12571428571428572
2023-02-13,ITAITUBA,PA,4,27.38,4.5,0.0,0.0,0.0,,,,13.375714285714285,10.12857142857143,19.52285714285714,0.1814285714285714,0.1271428571428571,0.0185714285714285,24.41142857142857,93.04714285714284,0.14714285714285716
2023-02-13,ITAPUA DO OESTE,RO,1,6.48,3.0,0.0,0.0,0.0,,,,15.42,11.425714285714289,14.31857142857143,0.7042857142857143,0.1257142857142857,0.2114285714285714,26.16142857142857,87.5657142857143,0.0642857142857143
2023-02-13,JUARA,MT,6,203.0,3.8333333333333335,12.0,251.9,20.991666666666667,4.703333333333333,0.0,0.0,12.68142857142857,9.15857142857143,16.264285714285716,0.5714285714285714,0.1414285714285714,0.0642857142857143,24.645714285714288,92.22571428571428,0.12571428571428572
2023-02-13,JURUENA,MT,1,9.39,3.0,0.0,0.0,0.0,,,,10.484285714285717,7.661428571428572,15.154285714285717,0.2071428571428571,0.1242857142857142,0.0171428571428571,25.111428571428572,87.97428571428573,0.09285714285714286
2023-02-13,LABREA,AM,1,12.63,4.0,0.0,0.0,0.0,,,,16.34857142857143,11.995714285714286,14.455714285714285,0.0671428571428571,0.1185714285714285,0.02,25.26571428571429,90.24857142857142,0.055714285714285716
2023-02-13,MACHADINHO D'OESTE,RO,1,16.28,4.0,1.0,11.9,11.9,1.96,2.0,0.0,13.787142857142856,10.225714285714286,14.817142857142857,0.2585714285714285,0.1228571428571428,0.0328571428571428,26.197142857142858,86.58571428571429,0.11
2023-02-13,MANICORE,AM,3,132.98000000000002,4.666666666666667,0.0,0.0,0.0,,,,15.402857142857142,11.45142857142857,16.492857142857144,0.1171428571428571,0.1185714285714285,0.2328571428571428,25.931428571428572,91.24,0.1142857142857143
2023-02-13,MARCELANDIA,MT,2,312.12,5.0,2.0,63.7,31.85,6.69,0.0,0.0,9.311428571428571,6.67,18.525714285714287,0.5928571428571429,0.1285714285714286,0.0628571428571428,25.074285714285715,90.12428571428572,0.12714285714285714
2023-02-13,MATUPA,MT,2,22.21,3.5,0.0,0.0,0.0,,,,9.495714285714286,6.832857142857143,18.16857142857143,0.6785714285714286,0.13,0.0585714285714285,24.928571428571427,89.91428571428573,0.09999999999999999
2023-02-13,MAUES,AM,1,13.44,4.0,0.0,0.0,0.0,,,,13.471428571428572,10.155714285714286,20.59714285714286,0.0528571428571428,0.1185714285714285,0.0257142857142857,25.405714285714286,92.5942857142857,0.11285714285714286
2023-02-13,NOVA BANDEIRANTES,MT,1,8.690000000000001,1.0,0.0,0.0,0.0,,,,9.505714285714284,6.938571428571429,15.667142857142858,0.1457142857142857,0.12,0.0128571428571428,25.035714285714285,90.49428571428572,0.09857142857142856
2023-02-13,NOVA MARINGA,MT,1,18.06,3.0,2.0,27.8,13.9,1.765,0.0,0.0,20.424285714285716,14.7,16.42142857142857,1.2642857142857142,0.1728571428571428,0.1471428571428571,24.685714285714287,89.9557142857143,0.08571428571428572
2023-02-13,NOVA MONTE VERDE,MT,2,202.37,6.0,0.0,0.0,0.0,,,,9.347142857142858,6.798571428571429,15.827142857142857,0.1814285714285714,0.12,0.0157142857142857,24.821428571428573,91.85857142857142,0.11
2023-02-13,NOVA SANTA HELENA,MT,1,22.35,5.0,1.0,12.7,12.7,2.38,0.0,0.0,10.707142857142856,7.685714285714285,18.46857142857143,0.9028571428571428,0.1371428571428571,0.0914285714285714,24.59142857142857,91.91285714285713,0.11714285714285715
2023-02-13,NOVO PROGRESSO,PA,4,111.29,4.25,1.0,11.8,11.8,35.68,0.0,0.0,10.492857142857144,7.758571428571428,18.832857142857144,0.0699999999999999,0.1242857142857142,0.0028571428571428,24.82,92.51285714285714,0.10714285714285714
2023-02-13,PARANAITA,MT,1,202.34,6.0,1.0,5.9,5.9,0.12,0.0,0.01,9.46,6.8585714285714285,15.584285714285716,0.3142857142857143,0.1257142857142857,0.0328571428571428,24.888571428571428,92.46428571428571,0.10285714285714286
2023-02-13,PARANATINGA,MT,1,26.63,5.0,2.0,31.200000000000003,15.6,0.8300000000000001,0.0,0.005,12.06,8.605714285714287,21.17,1.2014285714285715,0.1371428571428571,0.0757142857142857,25.095714285714287,90.91,0.10142857142857142
2023-02-13,PIMENTA BUENO,RO,2,15.77,3.0,0.0,0.0,0.0,,,,15.59,11.457142857142856,14.06142857142857,0.9714285714285716,0.1357142857142857,0.1014285714285714,24.53,86.58428571428571,0.08
2023-02-13,PORTO DOS GAUCHOS,MT,3,213.62,5.666666666666667,2.0,32.4,16.2,8.254999999999999,0.0,0.0,14.117142857142856,10.18142857142857,16.212857142857143,0.7185714285714286,0.1471428571428571,0.0828571428571428,24.814285714285713,91.03,0.08714285714285715
2023-02-13,PORTO VELHO,RO,4,105.65,4.25,0.0,0.0,0.0,,,,16.068571428571428,11.9,13.778571428571428,0.5014285714285714,0.1257142857142857,0.2457142857142857,25.801428571428573,89.49571428571429,0.15571428571428572
2023-02-13,QUERENCIA,MT,1,124.32,6.0,5.0,120.3,24.06,24.872,0.2,0.0,16.757142857142856,12.031428571428572,20.092857142857145,1.0957142857142856,0.1757142857142857,0.1542857142857143,25.638571428571428,87.89999999999999,0.13142857142857142
2023-02-13,RORAINOPOLIS,RR,2,15.09,3.0,7.0,152.7,21.81428571428572,0.0,3.0,0.3514285714285714,11.471428571428572,7.707142857142856,29.38142857142857,0.2057142857142857,0.1114285714285714,0.0428571428571428,25.375714285714285,91.45142857142856,0.08714285714285715
2023-02-13,TABAPORA,MT,1,34.68,4.0,7.0,258.9,36.98571428571428,16.225714285714286,0.0,0.0057142857142857,11.041428571428572,7.944285714285714,17.12142857142857,0.43,0.13,0.0514285714285714,24.38714285714286,92.46285714285715,0.08714285714285715
2023-02-13,TEFE,AM,1,9.84,5.0,0.0,0.0,0.0,,,,14.922857142857142,10.642857142857142,16.92142857142857,0.0342857142857142,0.1114285714285714,0.01,25.867142857142856,91.57285714285715,0.30428571428571427
2023-02-13,VILHENA,RO,4,56.86,3.75,1.0,20.3,20.3,2.04,0.0,0.0,14.429999999999998,10.552857142857144,13.324285714285717,0.4328571428571429,0.1314285714285714,0.0428571428571428,24.53,86.58428571428571,0.08
2023-02-20,ALTO ALEGRE,RR,5,75.27,4.0,0.0,0.0,0.0,,,,9.752857142857142,6.607142857142857,29.49,0.41,0.1157142857142857,0.0814285714285714,23.93857142857143,87.84571428571428,0.13
2023-02-20,AMAJARI,RR,1,14.510000000000002,4.0,0.0,0.0,0.0,,,,10.122857142857145,6.9,26.328571428571426,0.5471428571428572,0.1257142857142857,0.06,23.298571428571428,87.16,0.08428571428571428
2023-02-20,APUI,AM,2,202.1,6.0,0.0,0.0,0.0,,,,9.187142857142858,6.678571428571429,17.352857142857143,0.0671428571428571,0.1257142857142857,0.0028571428571428,24.689999999999998,92.06857142857143,0.11285714285714286
2023-02-20,ARIQUEMES,RO,1,66.99000000000001,6.0,0.0,0.0,0.0,,,,16.197142857142858,11.62,10.331428571428573,0.8928571428571429,0.1285714285714286,0.0971428571428571,25.76571428571429,84.41714285714286,0.02142857142857143
2023-02-20,BOCA DO ACRE,AM,1,34.98,5.0,0.0,0.0,0.0,,,,15.772857142857143,11.317142857142857,8.144285714285713,0.1571428571428571,0.1271428571428571,0.02,25.71142857142857,87.25,0.048571428571428564
2023-02-20,CANDEIAS DO JAMARI,RO,2,71.18,5.0,0.0,0.0,0.0,,,,15.21142857142857,10.891428571428571,10.63,0.4971428571428571,0.1228571428571428,0.2142857142857142,25.84,85.13857142857144,0.03142857142857143
2023-02-20,CANTA,RR,3,28.07,3.333333333333333,0.0,0.0,0.0,,,,9.848571428571429,6.648571428571429,35.80714285714286,0.3528571428571428,0.1071428571428571,0.0928571428571428,26.315714285714286,74.50142857142858,0.06999999999999999
2023-02-20,CANUTAMA,AM,6,309.29,4.666666666666667,2.0,12.1,6.05,2.745,0.0,0.0,11.744285714285713,8.325714285714286,12.788571428571428,0.0342857142857142,0.12,0.0014285714285714,25.345714285714287,91.55,0.11
2023-02-20,CARACARAI,RR,11,163.65,3.909090909090909,4.0,149.8,37.45,0.0,5.75,0.2775,9.63,6.575714285714286,29.244285714285716,0.2114285714285714,0.11,0.0485714285714285,25.29,84.92999999999999,0.06999999999999999
2023-02-20,CAROEBE,RR,4,74.34,4.25,0.0,0.0,0.0,,,,9.235714285714286,6.438571428571429,28.312857142857144,0.1028571428571428,0.1057142857142857,0.0157142857142857,25.025714285714287,85.75714285714285,0.055714285714285716
2023-02-20,CUJUBIM,RO,2,31.51,4.0,0.0,0.0,0.0,,,,13.86285714285714,9.937142857142858,11.395714285714286,0.5585714285714286,0.1285714285714286,0.06,25.192857142857143,88.9057142857143,0.06285714285714286
2023-02-20,DOM ELISEU,PA,1,8.06,3.0,0.0,0.0,0.0,,,,14.252857142857142,10.655714285714286,26.012857142857143,0.7571428571428571,0.1271428571428571,0.1071428571428571,24.919999999999998,90.85285714285715,0.08285714285714287
2023-02-20,FEIJO,AC,1,15.46,4.0,0.0,0.0,0.0,,,,14.122857142857145,10.014285714285714,9.095714285714283,0.1928571428571428,0.1285714285714286,0.0128571428571428,24.815714285714286,90.63142857142857,0.049999999999999996
2023-02-20,GUARANTA DO NORTE,MT,2,112.64,3.0,0.0,0.0,0.0,,,,15.188571428571429,11.14857142857143,19.19,0.8557142857142858,0.16,0.08,23.69,92.28714285714285,0.13142857142857142
2023-02-20,HUMAITA,AM,2,35.79,4.0,0.0,0.0,0.0,,,,11.102857142857143,7.9314285714285715,13.347142857142858,0.0614285714285714,0.12,0.0142857142857142,25.62142857142857,90.76142857142857,0.16999999999999998
2023-02-20,IRACEMA,RR,4,46.39,3.5,0.0,0.0,0.0,,,,9.651428571428571,6.562857142857142,30.34857142857143,0.2742857142857143,0.1114285714285714,0.0614285714285714,24.56,85.69714285714285,0.09999999999999999
2023-02-20,ITAITUBA,PA,8,103.16,5.875,0.0,0.0,0.0,,,,10.678571428571429,7.968571428571429,21.41142857142857,0.1457142857142857,0.1271428571428571,0.0142857142857142,24.03142857142857,92.84714285714287,0.09571428571428572
2023-02-20,JACAREACANGA,PA,1,29.41,5.0,0.0,0.0,0.0,,,,9.82,7.274285714285715,19.148571428571422,0.0742857142857142,0.13,0.0028571428571428,24.69142857142857,91.80714285714285,0.14714285714285716
2023-02-20,JAPURA,AM,1,11.24,4.0,0.0,0.0,0.0,,,,9.968571428571428,6.89,15.241428571428573,0.0257142857142857,0.1142857142857143,0.0057142857142857,24.981428571428573,93.66285714285713,0.16857142857142857
2023-02-20,JI-PARANA,RO,1,4.94,3.0,0.0,0.0,0.0,,,,15.794285714285715,11.342857142857143,11.402857142857142,1.22,0.1328571428571428,0.1271428571428571,24.88714285714286,90.00428571428571,0.037142857142857144
2023-02-20,JUARA,MT,3,33.98,3.333333333333333,0.0,0.0,0.0,,,,11.368571428571428,8.284285714285714,16.965714285714284,0.3457142857142857,0.1385714285714286,0.0228571428571428,24.16,91.74571428571429,0.09285714285714286
2023-02-20,MACHADINHO D'OESTE,RO,3,32.650000000000006,3.333333333333333,0.0,0.0,0.0,,,,12.412857142857144,8.902857142857142,12.268571428571429,0.2771428571428571,0.1271428571428571,0.0314285714285714,25.755714285714284,84.29428571428572,0.04857142857142858
2023-02-20,MANICORE,AM,2,136.77,5.0,0.0,0.0,0.0,,,,8.808571428571428,6.348571428571428,19.21857142857143,0.0728571428571428,0.1185714285714285,0.1714285714285714,25.24857142857143,92.15142857142857,0.09857142857142857
2023-02-20,MARCELANDIA,MT,1,38.05,5.0,5.0,145.8,29.160000000000004,0.8380000000000001,0.0,0.0,17.024285714285714,12.438571428571429,19.0,0.9271428571428572,0.1642857142857143,0.0985714285714285,24.135714285714283,92.61857142857143,0.12999999999999998
2023-02-20,MAUES,AM,2,5.64,4.0,0.0,0.0,0.0,,,,9.945714285714288,7.424285714285714,24.43857142857143,0.0428571428571428,0.1185714285714285,0.0214285714285714,24.759999999999998,92.63285714285715,0.10571428571428572
2023-02-20,MUCAJAI,RR,2,30.770000000000003,4.0,0.0,0.0,0.0,,,,9.715714285714286,6.58,32.53142857142857,0.3214285714285714,0.11,0.0814285714285714,24.275714285714287,86.28142857142858,0.09
2023-02-20,NOVA MONTE VERDE,MT,1,15.5,4.0,0.0,0.0,0.0,,,,10.881428571428572,7.944285714285714,15.918571428571427,0.2742857142857143,0.1371428571428571,0.0171428571428571,24.255714285714284,91.71428571428571,0.11
2023-02-20,OURO PRETO DO OESTE,RO,1,3.74,3.0,1.0,14.7,14.7,8.67,0.0,,16.25857142857143,11.678571428571429,10.987142857142857,1.1428571428571428,0.1342857142857142,0.1185714285714285,25.047142857142855,89.54714285714284,0.03428571428571429
2023-02-20,PEIXOTO DE AZEVEDO,MT,1,11.89,3.0,0.0,0.0,0.0,,,,15.162857142857144,11.11,19.134285714285717,0.9685714285714286,0.16,0.0871428571428571,24.05,93.08428571428571,0.10571428571428572
2023-02-20,PORTO DOS GAUCHOS,MT,1,75.83,6.0,0.0,0.0,0.0,,,,11.592857142857143,8.452857142857143,17.355714285714285,0.3514285714285714,0.14,0.0257142857142857,24.384285714285713,90.99142857142856,0.06999999999999999
2023-02-20,PORTO VELHO,RO,7,160.7,4.428571428571429,1.0,19.8,19.8,18.58,0.0,0.0,15.397142857142857,11.021428571428572,10.43,0.4442857142857143,0.1228571428571428,0.2085714285714285,25.495714285714286,90.34714285714286,0.1142857142857143
2023-02-20,RIO BRANCO,AC,2,23.92,3.5,0.0,0.0,0.0,,,,16.535714285714285,11.912857142857144,8.297142857142857,0.42,0.1271428571428571,0.0728571428571428,25.648571428571426,82.75142857142858,0.038571428571428576
2023-02-20,RORAINOPOLIS,RR,13,225.68,3.769230769230769,2.0,24.1,12.05,5.715,2.5,0.085,9.562857142857142,6.622857142857143,28.84714285714286,0.1214285714285714,0.1071428571428571,0.0285714285714285,24.945714285714285,91.85285714285715,0.13714285714285715
2023-02-20,SANTAREM,PA,2,25.4,3.5,0.0,0.0,0.0,,,,12.424285714285714,9.61285714285714,26.282857142857143,0.2328571428571428,0.1228571428571428,0.0585714285714285,25.032857142857143,91.61428571428571,0.14285714285714285
2023-02-20,SAO FRANCISCO DO GUAPORE,RO,1,55.48,6.0,0.0,0.0,0.0,,,,17.275714285714287,12.418571428571427,8.874285714285714,0.1285714285714286,0.1257142857142857,0.0285714285714285,25.525714285714287,88.67999999999999,0.5771428571428572
